snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	2.91e-107	0.143284	728285	5.59286149445072e-06	21.9995265378857	0.999751490150521	237.779433111745	2.05528e-10	0.143284	517	0.00787852443614322	6.35715244749342	0.740654801957081	14.2913870147221	252.070820126467	0.00147423958366369
SNP.10	1.58e-104	0.146269	729344	5.4898976277553e-06	21.7120085583238	0.999756064069135	231.488858266526	7.75298e-11	0.146269	517	0.00774472707044015	6.50531683173999	0.743931328842788	15.0601148499665	246.548973116493	5.89468200502274e-06
SNP.11	1.029e-76	0.0373134	726721	1.91536939475484e-05	18.5374973249156	0.999149448766687	168.138449375597	0.140911	0.0373134	517	0.0269233880449832	1.47240701487281	0.455250052455355	0.189772853907469	168.328222229505	6.30405365747843e-40
SNP.12	7.11e-106	0.164179	728368	5.00251341960357e-06	21.8540731211472	0.999777715491628	234.541398181042	1.83341e-10	0.164179	517	0.00704771894469984	6.37468364926031	0.761480100785782	14.755326675659	249.296724856701	9.20012652409782e-05
SNP.13	5.11e-109	0.161194	734423	5.03516068302413e-06	22.1821313316429	0.99977626514924	241.765906727016	8.60426e-11	0.161194	517	0.00715268436036486	6.48963845955067	0.758784591862264	15.2672286156575	257.033135342673	0.210704680911367
SNP.14	1.02e-105	0.16113	728200	5.07981924854654e-06	21.8375878706279	0.999774281216092	234.188191263077	2.31529e-09	0.16113	517	0.00715497945220811	5.97398366141684	0.758725867143525	12.8279760104284	247.016167273505	9.40503088254698e-06
SNP.15	3.22e-106	0.158209	728052	5.15670326686048e-06	21.8902138568508	0.999770865702699	235.345231757859	8.54061e-10	0.158209	517	0.00726179521633329	6.13453972785048	0.756002782643031	13.5198674902343	248.865099248094	5.97504499284598e-05
SNP.16	3.29e-104	0.151198	734738	5.30255353505505e-06	21.6782722365016	0.999764386480811	230.741721726359	3.53671e-10	0.151198	517	0.00753575934088835	6.27321367950641	0.749107080817839	14.0485195589535	244.790241285312	1.01543669179064e-06
SNP.17	4.43e-102	0.14521	727236	5.5390932524578e-06	21.4514119172103	0.999753878668291	225.870065684073	6.67883e-10	0.14521	517	0.0077915435600472	6.17351478789554	0.742781560649032	13.4756364070613	239.345702091134	4.38651403859168e-09
SNP.18	2.32e-109	0.142216	734205	5.58246830443344e-06	22.2176288048709	0.999751951840736	242.599349893535	3.46173e-10	0.142216	517	0.00792780685001268	6.27654779758907	0.739455200005341	13.8929478945622	256.492297788097	0.122684986152913
SNP.19	1.56e-106	0.144776	726032	5.56208713664576e-06	21.9232263203721	0.999752857221912	236.101762126105	7.92722e-11	0.144776	517	0.00781093471565414	6.50197514614574	0.742306372636533	15.0127616878383	251.114523813943	0.000566570367266204
SNP.2	3.87e-105	0.164179	726996	5.01195425340692e-06	21.7765679870881	0.999777296085708	232.85181774036	5.60071e-10	0.164179	517	0.00704771894469984	6.20127626189145	0.761480100785782	13.9250223464413	246.776840086801	7.4032386485324e-06
SNP.20	1.68e-109	0.146269	736696	5.43511013419044e-06	22.2321226479573	0.999758497886951	242.909639253341	1.70592e-10	0.146269	517	0.00774472707044015	6.38572080125311	0.743931328842788	14.4866490878376	257.396288341179	0.302962954321555
SNP.21	1.218e-76	0.0373134	725580	1.91838138031042e-05	18.5284250563351	0.999148112384458	167.97101197187	0.140911	0.0373134	517	0.0269233880449832	1.47240701487281	0.455250052455355	0.189772853907469	168.160784825778	5.33215494021056e-40
SNP.22	9.54e-107	0.156156	728431	5.20907657635626e-06	21.9456003668006	0.99976853907206	236.563401114945	2.1901e-10	0.156156	517	0.00733936723325294	6.34738188978063	0.754037437326286	14.4885160258129	251.051917140758	0.000532186830920434
SNP.3	1.268e-77	0.0268657	707395	2.70356662996268e-05	18.6497791369692	0.998799856905271	170.335760244713	0.634135	0.0268657	517	0.0369920602747089	0.475914909230364	0.378201728030675	-0.194739379867971	170.141020864845	3.86285445586095e-39
SNP.4	9.434e-81	0.0313433	733096	2.24643857579945e-05	19.0310518257001	0.999002578697729	177.454674653382	0.263236	0.0313433	517	0.031854064490605	1.11877532722287	0.413952483790593	-0.00811368634260384	177.446560967039	5.74995040602794e-36
SNP.5	9.47e-101	0.158209	726094	5.17060893884856e-06	21.308490239385	0.999770247956405	222.784463530579	2.14476e-09	0.158209	517	0.00726179521633329	5.98644581019055	0.756002782643031	12.8413382722125	235.625801802792	1.06313240306815e-10
SNP.6	6.8e-93	0.132836	727097	5.96981155253849e-06	20.4439543152519	0.999734745420769	204.804791489277	3.25666e-08	0.132836	517	0.00839580671260363	5.52704685948536	0.728254167605902	10.4720000460119	215.276791535289	1.54569742627042e-19
SNP.7	4.39e-109	0.160121	736117	5.05077637773907e-06	22.1889629632101	0.999775571429368	241.918813443138	4.59201e-10	0.160121	517	0.00719141654710281	6.2324483386315	0.757794764163769	14.0086823140763	255.927495757215	0.0697430623407347
SNP.8	5.33e-108	0.164179	734651	4.95973012275191e-06	22.076389982058	0.999779616129856	239.419723573812	1.83341e-10	0.164179	517	0.00704771894469984	6.37468364926031	0.761480100785782	14.755326675659	254.175050249471	0.0120899247851441
SNP.9	1.73e-109	0.156716	736115	5.13969251894228e-06	22.2308061070342	0.999771621390084	242.855683863518	2.3118e-10	0.156716	517	0.00731799759880309	6.33905413875593	0.754577832580655	14.4584419693007	257.314125832819	0.279065920110201
