snp	SNP.PP.H4.abf
rs12567136	0.000823743510701973
rs13306561	1.47856726916163e-05
rs17037390	1.38290801925767e-09
rs17037425	5.31182119663942e-20
rs17037427	0.228567288674512
rs17037429	0.00704606388369432
rs17037452	0.536224242227288
rs17367504	2.85808253416114e-07
rs2050265	6.8455839207619e-05
rs2236796	0.10147918925237
rs3753584	1.28941841154812e-06
rs41275472	0.000464891142165128
rs45553335	1.11188606119562e-07
rs45603435	8.70139555236197e-09
rs55857306	0.0377034038087738
rs56153133	8.04797478623071e-05
rs6699618	0.0857386395239226
rs7537765	0.00178712021723038
