snp	SNP.PP.H4.abf
rs12567136	0.00660498121062977
rs13306561	2.54840397591263e-06
rs17037390	8.5624883118668e-11
rs17037425	4.43267742520429e-19
rs17037427	0.00586901425643206
rs17037429	0.00121443356621322
rs17037452	0.0218979563719342
rs17367504	6.65231653208599e-05
rs2050265	1.17987957970995e-05
rs2236796	0.0153717808167477
rs3753584	0.000140196462330858
rs41275472	1.26016743163563e-05
rs45553335	2.3255255247628e-05
rs45603435	1.55558623080727e-08
rs55857306	0.289588417967533
rs56153133	0.000618140552510223
rs6699618	0.658532505562363
rs7537765	4.58302971487239e-05
