snp	SNP.PP.H4.abf
rs1027813	0.00267912426928154
rs1044309	0.0070856792661875
rs10455356	0.0161860682498565
rs10943585	0.000360523689659499
rs10943605	0.0246657074419652
rs10943609	0.0138968267994694
rs10943612	0.0205746149224196
rs10943613	2.34842451186582e-08
rs11754419	0.00248745470897831
rs12193319	0.00671002602644945
rs12195716	0.000933962883429516
rs12660770	0.00794396209474111
rs13191068	0.010453753375693
rs13202531	0.00893092949866978
rs1354831	0.00699822912791866
rs1354832	0.00528597798247686
rs1507154	0.000360523689659499
rs1538233	0.00661178543683058
rs1538235	0.0175015299777653
rs1542977	0.00391857808917295
rs1547731	0.00184444059578666
rs1567167	0.0042802799040188
rs1567168	0.00101319890856262
rs1572584	0.0216839222897244
rs1572585	0.0317495016190708
rs1890229	0.0126284159003103
rs1960542	0.00338607964551486
rs1984195	0.0518813159054643
rs2050659	0.00341914034820438
rs2050660	0.00617321083854749
rs2050661	0.0148943602573941
rs2050662	0.00458153107249888
rs2050663	0.00237539967475345
rs2095724	0.0232999137000152
rs2152951	0.0234547197988436
rs2174739	0.012942528788882
rs2174742	0.00470657924632498
rs2174743	0.032522515642959
rs2202659	0.000351891347947941
rs3805747	0.0272900855324425
rs4147183	0.00447885819516195
rs4415132	0.00460572536645635
rs4421161	0.00492629430405056
rs4565265	0.0206989930966272
rs4628052	0.000569835764954083
rs4706077	0.00780213758730653
rs4706079	0.00566944449614785
rs4706080	0.00602510433672824
rs4706742	0.00454928475651465
rs4706747	0.013910755276168
rs55755815	0.00705902981589531
rs56057971	0.00476634825599765
rs6454092	0.0276449106444199
rs6912683	0.0117332169080464
rs6913028	0.000620122442494026
rs6915558	0.00159072947296403
rs6926537	0.00459981382304765
rs6937465	0.00411523718744464
rs6940637	0.0139748530159951
rs7742034	0.00278290151224055
rs7742431	0.000523809603301501
rs7749916	0.00459155496473273
rs7753531	3.42012854908273e-09
rs7756858	0.00264309023589197
rs7762022	0.000499216266949789
rs7767100	0.00371223263360185
rs7767711	2.30091774905718e-09
rs9341754	0.00709818795729263
rs9343827	0.000341553261018499
rs9343843	0.00759830621069047
rs9343844	0.0063433003691445
rs9343848	0.00453067927131402
rs9343856	0.0070281070102246
rs9343860	0.0185584150040554
rs9343863	0.00517691571336557
rs9350794	0.0025932140895243
rs9350799	2.38059422955491e-08
rs9350800	0.00352009803460716
rs9352665	0.00334000126875668
rs9352666	0.00412905790344781
rs9352667	0.0037865364276165
rs9352669	0.00693439772339518
rs9352670	0.00671002602644945
rs9352675	0.00611900974472146
rs9352676	0.00566944449614785
rs9352683	0.00927513086601512
rs9352686	0.013873302883342
rs9359354	0.00877534726702684
rs9359359	1.61624214741531e-08
rs9361443	0.000441456355247436
rs9361451	0.00306273150170235
rs9361454	0.00473701138389152
rs9361460	0.00817837165340048
rs9361466	0.00558960566425929
rs9361467	0.00362256285401225
rs9361480	0.0944016707247241
rs9361482	1.11208512739949e-08
rs9361484	0.0136888902045733
rs9361488	0.00244283052490192
rs9361489	0.00790975874914526
rs9443621	0.00389263574990965
rs9443622	0.0101593257412281
rs9443626	0.00289971034411235
rs9443632	0.0140212224073469
rs9443637	8.12046921205749e-09
rs9443638	0.0213295456279049
rs9443643	0.00128941123018271
rs9443645	2.12553407084601e-05
rs9448580	0.00394836125894087
rs9448584	0.00311846943501004
rs9448587	0.00457319164722627
rs9448588	0.00803017463394193
rs9448590	0.0055803727405912
rs9448591	0.00624698053885734
rs9448596	0.00289971034411235
rs9448607	1.56161096615885e-08
rs9448610	1.66880594322351e-08
rs946022	0.0145620156910291
rs971994	0.0097937868947105
