snp	SNP.PP.H4.abf
rs1027813	0.0212206721478586
rs1044309	4.7368357923699e-06
rs10455356	0.00257513187699756
rs10943585	6.0959294921615e-07
rs10943605	0.00281520802391679
rs10943609	0.00114342463044586
rs10943612	0.212909277578593
rs10943613	2.27047853549133e-15
rs11754419	0.00139086099930936
rs12193319	0.000552097909852925
rs12195716	1.11323045044239e-06
rs12660770	0.000815960734424463
rs13191068	1.15171459908741e-05
rs13202531	0.00148191124756942
rs1354831	0.00100929246804401
rs1354832	0.000441028408839611
rs1507154	4.91266527163459e-07
rs1538233	0.00373446808967206
rs1538235	0.000301930430390806
rs1542977	0.0161162575746172
rs1547731	5.85915009622052e-05
rs1567167	0.0145510034990493
rs1567168	1.42420529182732e-06
rs1572584	1.10469021339839e-05
rs1572585	1.28697361568221e-05
rs1890229	0.00172591545016887
rs1960542	9.20969711315035e-05
rs1984195	0.00426877123261806
rs2050659	0.00018085501717712
rs2050660	0.000352083117886507
rs2050661	0.000647337033775206
rs2050662	1.4325774398075e-06
rs2050663	5.63398930447673e-07
rs2095724	0.0019171063722891
rs2152951	0.00258104507467174
rs2174739	0.00186658604416773
rs2174742	0.0200191022916099
rs2174743	0.000610270918068348
rs2202659	4.94636853297333e-07
rs3805747	3.3013303981735e-05
rs4147183	0.000121819129224649
rs4415132	8.54714222996964e-05
rs4421161	0.000159585492737456
rs4565265	0.00189387103992433
rs4628052	2.17968673172024e-06
rs4706077	0.00241137885858474
rs4706079	0.000466479331676549
rs4706080	9.98105520448872e-05
rs4706742	0.000372782243473652
rs4706747	7.79975235852763e-06
rs55755815	0.000408669433188933
rs56057971	0.018815273041251
rs6454092	0.00227461075779627
rs6912683	0.000253056948252974
rs6913028	8.48321601987208e-07
rs6915558	8.50696732238661e-08
rs6926537	7.31046820918543e-05
rs6937465	0.0253768566462088
rs6940637	0.0011498445922892
rs7742034	6.47496669114361e-06
rs7742431	3.17593237716667e-06
rs7749916	0.000115871893607446
rs7753531	5.90737890439289e-17
rs7756858	4.59847648786731e-05
rs7762022	1.20449463957098e-06
rs7767100	0.000230890338417381
rs7767711	7.66356563035795e-18
rs9341754	0.000584035698150347
rs9343827	4.80105098488036e-07
rs9343843	0.000599493006441674
rs9343844	0.000521923888457267
rs9343848	0.000372782243473652
rs9343856	0.000512359668492818
rs9343860	0.00152697800180421
rs9343863	3.25181543167144e-05
rs9350794	7.12194003789674e-05
rs9350799	1.56596231126896e-17
rs9350800	0.000125426896130871
rs9352665	0.00466209443511238
rs9352666	0.0401299263247867
rs9352667	0.000102988875800516
rs9352669	0.14838134313857
rs9352670	0.000552097909852925
rs9352675	0.000441028408839611
rs9352676	0.000466479331676549
rs9352683	0.00307056401080146
rs9352686	0.00119893256447625
rs9359354	0.000709040760969649
rs9359359	1.12819813825475e-15
rs9361443	3.45239016930496e-07
rs9361451	8.01478446334117e-05
rs9361454	0.000128840560868001
rs9361460	0.16816720594268
rs9361466	0.000806139209384645
rs9361467	0.0002980628349469
rs9361480	2.48524132449025e-05
rs9361482	1.67120106480712e-17
rs9361484	0.00127589527386501
rs9361488	8.2142386307298e-05
rs9361489	8.5329495605109e-07
rs9443621	0.0290426445004606
rs9443622	0.0607552948375851
rs9443626	7.96369388916332e-05
rs9443632	0.0010403642232878
rs9443637	2.74227552015025e-16
rs9443638	1.36002232115355e-05
rs9443643	0.000105523487541827
rs9443645	1.13118748967653e-09
rs9448580	0.000660554265860656
rs9448584	7.63814928746816e-06
rs9448587	0.000317129619263579
rs9448588	0.161928442180956
rs9448590	0.000444286971171809
rs9448591	0.000651871365143251
rs9448596	7.96369388916332e-05
rs9448607	1.04299008513986e-16
rs9448610	1.97545750796755e-15
rs946022	5.85491726272772e-05
rs971994	5.3899302458675e-05
