snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.894e-10	0.209559	737422	4.09334300279349e-06	6.36969862032989	0.999818106735499	15.9767950228485	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	20.2060895773389	0.0327802248597831
SNP.10	1.454e-08	0.154412	743841	5.14813624985096e-06	5.66690488574855	0.999771246284686	11.8618001092067	0.0111208	0.154412	386	0.00992071195913313	2.53887987405666	0.694000798883184	1.6446473030505	13.5064474122572	4.03640100205334e-05
SNP.11	1.305e-10	0.209559	737075	4.09527006587658e-06	6.42658786988464	0.999818021119413	16.3409479077458	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	20.5702424622362	0.0471803889475701
SNP.12	2.18e-10	0.207721	736117	4.1272864092278e-06	6.34809320543085	0.999816598690689	15.8435313635543	0.000321271	0.207721	386	0.00787089556917497	3.59751578837949	0.740840847078492	4.11886905747845	19.9624004210327	0.0256908854346737
SNP.13	5.711e-10	0.189338	744910	4.37309184613791e-06	6.19820699991687	0.999805678130722	14.9321549736029	0.000188497	0.189338	386	0.00843927421530204	3.73395391504117	0.727231021756544	4.42011216615239	19.3522671397552	0.0139573045568685
SNP.14	9.239e-09	0.152574	747532	5.17318368401613e-06	5.74413876687632	0.999770133575876	12.3047667590574	0.00756599	0.152574	386	0.0100184464913988	2.67084799652079	0.691914972197435	1.8791734362958	14.1839401953532	7.94741117252543e-05
SNP.15	2.431e-10	0.209559	733794	4.11358117374356e-06	6.33130262786964	0.99981720758923	15.7354531218353	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	19.9647476763258	0.0257512593302475
SNP.16	8.934e-09	0.152574	747441	5.17381351261163e-06	5.74981718209228	0.999770105596363	12.3374533790001	0.00756599	0.152574	386	0.0100184464913988	2.67084799652079	0.691914972197435	1.8791734362958	14.2166268152959	8.21147738642722e-05
SNP.17	2.624e-10	0.209559	737823	4.09111830859973e-06	6.31950644813987	0.99981820557484	15.6581337675678	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	19.8874283220583	0.023835216637743
SNP.18	4.841e-09	0.154412	747131	5.12546637233014e-06	5.85254747321226	0.999772253374904	12.9286171186841	0.00528682	0.154412	386	0.00992071195913313	2.78901755026971	0.694000798883184	2.10709747003488	15.035714588719	0.000186271581303654
SNP.19	9.772e-09	0.152574	748754	5.16474081698388e-06	5.73463944416248	0.999770508642062	12.2494486479887	0.00756599	0.152574	386	0.0100184464913988	2.67084799652079	0.691914972197435	1.8791734362958	14.1286220842846	7.51971415465153e-05
SNP.2	1.091e-08	0.154412	751986	5.09237514558168e-06	5.71593880155172	0.999773723428427	12.1354054729721	0.0111208	0.154412	386	0.00992071195913313	2.53887987405666	0.694000798883184	1.6446473030505	13.7800527760226	5.30663974006983e-05
SNP.20	7.474e-09	0.152574	749020	5.16290665894095e-06	5.77991134430351	0.999770590122793	12.5098554343413	0.00756599	0.152574	386	0.0100184464913988	2.67084799652079	0.691914972197435	1.8791734362958	14.3890288706371	9.75651153891572e-05
SNP.21	8.95e-11	0.211397	734400	4.08394694470426e-06	6.48370016833516	0.999818524186351	16.7081753772929	0.000657189	0.211397	386	0.00777007936836997	3.40684307428247	0.743308259162045	3.63369360500269	20.3418689822956	0.0375474264000318
SNP.22	9.824e-11	0.209559	738887	4.08522708317507e-06	6.46963488846449	0.999818467311959	16.6172512524475	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	20.846545806938	0.0621954385940416
SNP.23	7.519e-09	0.145221	752596	5.35210754576559e-06	5.77890133912349	0.99976218512289	12.5218703393202	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	14.7785944575164	0.000144039215464512
SNP.24	7.695e-09	0.145221	752737	5.35110500814096e-06	5.77500675045392	0.99976222965893	12.499283928061	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	14.7560080462572	0.000140822351962258
SNP.25	5.656e-09	0.137868	748042	5.62350105465272e-06	5.82662354524782	0.999750129070879	12.8232464387551	0.0157034	0.137868	386	0.0108979662588718	2.41573698287621	0.673693716126295	1.40580649019077	14.2290529289459	8.31415073186378e-05
SNP.26	7.313e-11	0.209559	741800	4.06918466406846e-06	6.51409337004065	0.999819180050031	16.9038654263745	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	21.1331599808649	0.0828387408378153
SNP.27	7.297e-09	0.152574	744594	5.19359590015491e-06	5.78394225386238	0.999769226784119	12.5360963162574	0.00756599	0.152574	386	0.0100184464913988	2.67084799652079	0.691914972197435	1.8791734362958	14.4152697525533	0.000100159196700062
SNP.28	1.896e-10	0.211397	741484	4.04492967642027e-06	6.36953673997138	0.999820257660831	15.9698598870368	0.000657189	0.211397	386	0.00777007936836997	3.40684307428247	0.743308259162045	3.63369360500269	19.6035534920395	0.0179446020391714
SNP.29	1.908e-10	0.211397	742910	4.03716551963334e-06	6.36856894731152	0.999820602610548	15.9627435785358	0.000657189	0.211397	386	0.00777007936836997	3.40684307428247	0.743308259162045	3.63369360500269	19.5964371835385	0.0178173560131196
SNP.3	9.949e-09	0.145221	747961	5.38527373822031e-06	5.73159602252443	0.999760711773084	12.2527451497155	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	14.5094692679117	0.000110052816715003
SNP.30	4.766e-09	0.151292	751954	5.1785058415967e-06	5.85514291322719	0.999769897144328	12.9489129185249	0.00965945	0.151292	386	0.0100880781907047	2.58778767788526	0.690436541496265	1.72550814327403	14.6744210617989	0.000129789277941112
SNP.31	2.16e-10	0.209559	742958	4.06284229230452e-06	6.34951130043715	0.999819461831369	15.844723391276	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	20.0740179457665	0.0287245972107848
SNP.32	2.561e-10	0.213235	733376	4.06386983153614e-06	6.32326111180445	0.999819416179449	15.678547591499	0.000315918	0.213235	386	0.00772110000407422	3.60188509949071	0.74451293953452	4.14720594520586	19.8257535367049	0.0224095989656387
SNP.33	1.285e-08	0.148897	745249	5.2942023129753e-06	5.68804761202649	0.999764757471492	11.995690543509	0.00461509	0.148897	386	0.0102214999470014	2.83274004801024	0.687621289868832	2.17711019556733	14.1728007390763	7.85937259457154e-05
SNP.34	1.838e-09	0.209559	730383	4.1327922251832e-06	6.01151279687761	0.999816354077567	13.7645742346332	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	17.9938687891237	0.0035880348057215
SNP.35	2.77e-10	0.209559	738075	4.0897214833262e-06	6.31113300573395	0.999818267633397	15.6050929384593	0.00027631	0.209559	386	0.00782000306685487	3.63655375691486	0.742084357656167	4.22929455449046	19.8343874929498	0.0226039201356725
SNP.36	3.209e-10	0.202206	745246	4.15896769264142e-06	6.28832961824804	0.999815191152062	15.4697964767467	0.000159475	0.202206	386	0.00802967367116646	3.77583114724215	0.736987897163473	4.58580407493346	20.0556005516802	0.0282004069106968
SNP.37	1.52e-09	0.145221	739491	5.44695571753138e-06	6.04222848837745	0.999757971671114	14.0866166156468	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	16.343340733843	0.000688717979362236
SNP.38	7.699e-09	0.145221	753735	5.34401975563427e-06	5.77491924737635	0.99976254440941	12.4981216519346	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	14.7548457701308	0.000140658772585119
SNP.39	1.206e-08	0.150735	752967	5.18724463081737e-06	5.69887585983014	0.999769508932566	12.0472009575975	0.00997308	0.150735	386	0.0101187150982711	2.57676128169946	0.689788053643859	1.70474266391817	13.7519436215156	5.15955153100713e-05
SNP.4	7.253e-10	0.150735	740621	5.27371493372813e-06	6.16046859200827	0.999765667594159	14.7918550618408	0.00554324	0.150735	386	0.0101187150982711	2.77364342221956	0.689788053643859	2.06805373197546	16.8599087938163	0.00115447379270992
SNP.40	3.44e-10	0.212177	740244	4.04080737570053e-06	6.27752724444651	0.999820440808374	15.3876333535665	0.000344342	0.212177	386	0.00774917983165301	3.57943187324605	0.743821820135956	4.084105222506	19.4717385760725	0.0157285012323704
SNP.41	3.305e-10	0.189338	746376	4.36450240509688e-06	6.28375095894388	0.999806059735451	15.4649539598169	0.000188497	0.189338	386	0.00843927421530204	3.73395391504117	0.727231021756544	4.42011216615239	19.8850661259693	0.0237789796297913
SNP.42	1.922e-08	0.148897	753156	5.2386211880972e-06	5.61887935572932	0.999767226587717	11.5995055401872	0.00461509	0.148897	386	0.0102214999470014	2.83274004801024	0.687621289868832	2.17711019556733	13.7766157357545	5.28843191403512e-05
SNP.43	1.351e-08	0.145221	753636	5.34472176291074e-06	5.679486135383	0.999762513223904	11.951751819638	0.0039883	0.145221	386	0.0104351676956295	2.87908565136864	0.683160329042009	2.25672411819621	14.2084759378342	8.14481867302231e-05
SNP.44	4.243e-10	0.202206	750459	4.13007777516194e-06	6.24481574147587	0.999816474675498	15.1937043416462	0.000159475	0.202206	386	0.00802967367116646	3.77583114724215	0.736987897163473	4.58580407493346	19.7795084165796	0.02139686192372
SNP.45	2.387e-11	0.222426	733488	3.94139270967664e-06	6.68014865174893	0.99982485767089	17.983329392583	0.00226426	0.222426	386	0.00748954470423652	3.05318539903656	0.750261473520187	2.80327622444371	20.7866056170267	0.0585769616070864
