snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.894e-10	0.217452	737422	3.98455221210618e-06	6.36969862032989	0.999822940146317	15.9634269637622	0.000327293	0.217452	532	0.00552311364916496	3.59268113055083	0.802908637551433	4.36967055049427	20.3330975142565	0.0196575665539951
SNP.10	1.454e-08	0.160665	743841	4.98463405029739e-06	5.66690488574855	0.999778509777662	11.8457829882934	0.000254964	0.160665	532	0.00696950221166778	3.65722154402135	0.763501189751744	4.38511100763137	16.2308939959247	0.000325061401184781
SNP.11	1.305e-10	0.217452	737075	3.9864280586857e-06	6.42658786988464	0.999822856804885	16.3275816560623	0.000327293	0.217452	532	0.00552311364916496	3.59268113055083	0.802908637551433	4.36967055049427	20.6972522065566	0.0282930735230649
SNP.12	2.18e-10	0.216066	736117	4.01011866520001e-06	6.34809320543085	0.999821804263149	15.8292391976112	0.000380605	0.216066	532	0.005548715265923	3.55317926777143	0.80217577834432	4.25357964856051	20.0828188461717	0.0153050625987283
SNP.13	5.711e-10	0.192521	744910	4.31774365368096e-06	6.19820699991687	0.999808137100495	14.9258347814953	7.41705e-05	0.192521	532	0.00604573388169828	3.96249519614588	0.788208847362147	5.41190134791029	20.3377361294056	0.019748962250862
SNP.14	9.239e-09	0.155125	747532	5.10347465029798e-06	5.74413876687632	0.999773230340574	12.2980360534295	0.000475062	0.155125	532	0.007171072579486	3.4944374020389	0.758314346059605	3.91986473533467	16.2179007887642	0.000320865131594884
SNP.15	2.431e-10	0.217452	733794	4.00425250323083e-06	6.33130262786964	0.999822064888617	15.7220843749402	0.000327293	0.217452	532	0.00552311364916496	3.59268113055083	0.802908637551433	4.36967055049427	20.0917549254345	0.0154424427570354
SNP.16	8.934e-09	0.155125	747441	5.10409599190645e-06	5.74981718209228	0.999773202737915	12.3307227808495	0.000475062	0.155125	532	0.007171072579486	3.4944374020389	0.758314346059605	3.91986473533467	16.2505875161841	0.000331526455365939
SNP.17	2.624e-10	0.217452	737823	3.98238664470444e-06	6.31950644813987	0.999823036359686	15.644764115536	0.000327293	0.217452	532	0.00552311364916496	3.59268113055083	0.802908637551433	4.36967055049427	20.0144346660303	0.0142934227275024
SNP.18	4.841e-09	0.15651	747131	5.06933764083892e-06	5.85254747321226	0.999774746855262	12.9231553923765	0.000305572	0.15651	532	0.00711928440025869	3.61052996047713	0.759640229518965	4.23849791829338	17.1616533106699	0.000824496919635166
