snp	SNP.PP.H4.abf
rs1107265	0.0193403809575961
rs11130250	3.59924591894874e-05
rs12490042	0.000352262009198176
rs12492113	0.000861395183456509
rs12494849	0.130461432717323
rs13087550	0.000480173974774183
rs13099869	4.63364049185453e-05
rs1467913	0.0733657174417577
rs1467914	0.10572822371715
rs2027854	3.77044983915749e-05
rs2073496	0.0268221675996282
rs2236954	0.0179413293654922
rs2236955	0.00833901910668426
rs2236956	0.000436427410584852
rs2236957	0.0154461403323423
rs2236958	0.000456147990066812
rs2236959	0.0143349353531636
rs2236961	0.000446373226492423
rs2236962	0.000431784938265356
rs2236963	0.000562185957239111
rs2236964	0.0429489465273901
rs2236965	0.0335231159403263
rs2236967	0.000350207565194902
rs2236968	0.000342577080750978
rs2236971	0.000245824688644538
rs2236973	0.044931806920424
rs2236975	0.00042758081616123
rs2236979	0.0179139573079519
rs2236981	0.0166202418630555
rs2236983	0.00025034045563287
rs2236984	0.0146729400749477
rs2236987	0.00505104043618409
rs2236988	7.82044441464466e-05
rs2282752	0.00232184982065616
rs2282753	0.0129795594986271
rs2282754	0.00499581839273204
rs2282756	0.00165993417149844
rs2282758	0.000341376623068188
rs2282760	0.00012523528320067
rs2282762	0.00330693570785804
rs2298955	0.0148211768593478
rs4688719	6.54900369145872e-05
rs4688720	0.000211191682604994
rs6446206	0.00325190588932198
rs6786523	0.127071047429857
rs6787890	0.000137333372313363
rs6788459	4.19936433843328e-05
rs71326932	0.000235397099934945
rs734767	0.0275085331929272
rs743756	0.0158113423331746
rs743757	0.0235213241966096
rs743857	0.0154221421781018
rs762895	0.000466350555537336
rs762897	0.000191181178355047
rs762898	7.16676349107284e-05
rs763030	0.0220802309993716
rs8180034	7.32959794848317e-05
rs916217	0.000482343802925597
rs929047	3.88892473471792e-05
rs9835537	0.02236598220711
rs9867588	0.107117556218302
