snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.894e-10	0.210183	737422	4.08441488727896e-06	6.36969862032989	0.999818503396451	15.9757115117448	3.66216e-05	0.210183	515	0.00584842212622723	4.1278216327758	0.793694968270688	5.97264939977295	21.9483609115177	0.00387151581073361
SNP.10	1.454e-08	0.157963	743841	5.05362885012386e-06	5.66690488574855	0.999775444709732	11.8526055293433	7.01334e-07	0.157963	515	0.00729921618933006	4.96099388508803	0.75505341674243	8.58812604592911	20.4407315752724	0.000857286403129561
SNP.11	1.305e-10	0.208115	737075	4.11616545298977e-06	6.42658786988464	0.999817092774374	16.3434729473848	2.48288e-05	0.208115	515	0.0058911119441989	4.21635027899875	0.792501542180611	6.2580758561782	22.601548803563	0.00743972588505365
SNP.12	2.18e-10	0.208877	736117	4.11044200235988e-06	6.34809320543085	0.999817347056976	15.8415020260576	1.60957e-05	0.208877	515	0.00587527424359446	4.31313330672771	0.792943878069451	6.58823192992896	22.4297339559865	0.00626525416890723
SNP.13	5.711e-10	0.18799	744910	4.39713778299911e-06	6.19820699991687	0.999804609838865	14.9348756937457	2.70206e-05	0.18799	515	0.00636013962317256	4.19722454250638	0.779622007855228	6.11097558911613	21.0458512828618	0.0015700955604842
SNP.14	9.239e-09	0.155352	747532	5.09738702420902e-06	5.74413876687632	0.99977350077911	12.2974438745134	3.50798e-06	0.155352	515	0.00739895129510878	4.63858774414029	0.752534755414007	7.39771305885145	19.6951569333648	0.000406749457983357
SNP.15	2.431e-10	0.210183	733794	4.1046089161359e-06	6.33130262786964	0.999817606210624	15.7343695542853	3.66216e-05	0.210183	515	0.00584842212622723	4.1278216327758	0.793694968270688	5.97264939977295	21.7070189540582	0.00304135808836899
SNP.16	8.934e-09	0.155352	747441	5.09800762465669e-06	5.74981718209228	0.999773473209362	12.3301306113189	3.50798e-06	0.155352	515	0.00739895129510878	4.63858774414029	0.752534755414007	7.39771305885145	19.7278436701703	0.00042026444762817
SNP.17	2.624e-10	0.210183	737823	4.08219504543369e-06	6.31950644813987	0.999818602020289	15.6570501257364	3.66216e-05	0.210183	515	0.00584842212622723	4.1278216327758	0.793694968270688	5.97264939977295	21.6296995255094	0.002815063240007
SNP.18	4.841e-09	0.155352	747131	5.10012289274708e-06	5.85254747321226	0.999773379240044	12.926158521333	3.50798e-06	0.155352	515	0.00739895129510878	4.63858774414029	0.752534755414007	7.39771305885145	20.3238715801844	0.000762736069845707
SNP.19	9.772e-09	0.154047	748754	5.12426249661672e-06	5.73463944416248	0.999772306856125	12.2455449608658	2.31577e-06	0.154047	515	0.00745012046872186	4.72371314847687	0.751249065041247	7.68583362885686	19.9313785897226	0.000515129883532977
SNP.2	1.091e-08	0.156658	751986	5.03273359425324e-06	5.71593880155172	0.9997763729716	12.1295595524655	4.51494e-07	0.156658	515	0.00734863146525848	5.04585657945217	0.753803403891005	8.89535689017836	21.0249164426439	0.00153756753331381
SNP.20	7.474e-09	0.155352	749020	5.08726057646127e-06	5.77991134430351	0.999773950639802	12.502533128824	3.50798e-06	0.155352	515	0.00739895129510878	4.63858774414029	0.752534755414007	7.39771305885145	19.9002461876754	0.000499339721068423
SNP.21	8.95e-11	0.211488	734400	4.08266080007389e-06	6.48370016833516	0.999818581327592	16.7080191186957	6.01698e-05	0.211488	515	0.00582195357587236	4.01214390829116	0.794436723431673	5.60314194525219	22.3111610639479	0.00556471775267799
SNP.22	9.824e-11	0.208877	738887	4.09503244129501e-06	6.46963488846449	0.999818031676662	16.6184405791577	1.48782e-05	0.208877	515	0.00587527424359446	4.33048393641629	0.792943878069451	6.64769169963964	23.2661322787973	0.0144604520738532
SNP.23	7.519e-09	0.14752	752596	5.28290737232048e-06	5.77890133912349	0.999765259232951	12.5154162916409	5.4514e-06	0.14752	515	0.00772018438209496	4.54662113518506	0.744535497054443	7.01309504279427	19.5285113344352	0.000344313236616387
SNP.24	7.695e-09	0.14752	752737	5.2819177970246e-06	5.77500675045392	0.999765303193432	12.492829801332	5.4514e-06	0.14752	515	0.00772018438209496	4.54662113518506	0.744535497054443	7.01309504279427	19.5059248441263	0.000336623577147439
SNP.25	5.656e-09	0.143603	748042	5.43507287431807e-06	5.82662354524782	0.999758499542145	12.8063519595599	9.47917e-06	0.143603	515	0.00789449084087502	4.42872521732886	0.740265731635209	6.58559247898	19.3919444385399	0.000300360950186414
SNP.26	7.313e-11	0.207572	741800	4.09783618240072e-06	6.51409337004065	0.999817907111308	16.9073459936518	2.33792e-06	0.207572	515	0.00590247549534924	4.72177781931945	0.792184470106638	8.04539773040537	24.9527437240572	0.0781030356816695
SNP.27	7.297e-09	0.152742	744594	5.18891218384574e-06	5.78394225386238	0.999769434853265	12.5356487845802	9.63642e-07	0.152742	515	0.00750219976430764	4.89892136048473	0.749945009924483	8.30608935832963	20.8417381429098	0.00128020899776447
