snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.894e-10	0.204684	737422	4.16514667079573e-06	6.36969862032989	0.999814916632381	15.9854234582721	0.00830698	0.204684	706	0.00435052519585202	2.63933112094508	0.837972435767323	2.00869240145976	17.9941158597318	0.0207091945132829
SNP.10	1.454e-08	0.150713	743841	5.2515160907827e-06	5.66690488574855	0.999766653748036	11.8716650995645	0.208939	0.150713	706	0.00553299289020382	1.25648825934626	0.802625680680091	-0.17774886576808	11.6939162337964	3.80208021173493e-05
SNP.11	1.305e-10	0.203061	737075	4.19185954137464e-06	6.42658786988464	0.999813729834533	16.3525130318734	0.00962928	0.203061	706	0.00437636667345427	2.58886513165824	0.837166729914546	1.89792467557206	18.2504377074455	0.0267597696908403
SNP.12	2.18e-10	0.203666	736117	4.18802595264967e-06	6.34809320543085	0.999813900152815	15.8507803121295	0.00775973	0.203666	706	0.00436668144502354	2.66234933267353	0.8374685219699	2.05959018481338	17.9103704969429	0.0190455298072544
SNP.13	5.711e-10	0.180244	744910	4.54277031347055e-06	6.19820699991687	0.999798139852925	14.951039777779	0.0288046	0.180244	706	0.00479313744222004	2.18615045037926	0.824383054078441	1.10024286877257	16.0512826465515	0.0029675733585647
SNP.14	9.239e-09	0.14664	747532	5.34509565683433e-06	5.74413876687632	0.999762496614288	12.3209825195206	0.233539	0.14664	706	0.00565953264383099	1.19129193219636	0.799018942700001	-0.235297868456718	12.0856846510639	5.62553895857713e-05
SNP.15	2.431e-10	0.204684	733794	4.18573985106383e-06	6.33130262786964	0.999814001719527	15.7440820112221	0.00830698	0.204684	706	0.00435052519585202	2.63933112094508	0.837972435767323	2.00869240145976	17.7527744126818	0.0162685912865544
SNP.16	8.934e-09	0.14664	747441	5.34574641549591e-06	5.74981718209228	0.999762467705419	12.3536688744134	0.233539	0.14664	706	0.00565953264383099	1.19129193219636	0.799018942700001	-0.235297868456718	12.1183710059567	5.81245549000989e-05
SNP.17	2.624e-10	0.204684	737823	4.16288295197023e-06	6.31950644813987	0.999815017204878	15.6667632543519	0.00830698	0.204684	706	0.00435052519585202	2.63933112094508	0.837972435767323	2.00869240145976	17.6754556558116	0.0150581229594674
SNP.18	4.841e-09	0.147658	747131	5.31743728976518e-06	5.85254747321226	0.999763725292719	12.9468517776274	0.242108	0.147658	706	0.00562722696846962	1.16973407726848	0.799936660134407	-0.257292840279476	12.6895589373479	0.000102901903132181
SNP.19	9.772e-09	0.144603	748754	5.39865808376147e-06	5.73463944416248	0.999760117198287	12.2714203335773	0.145727	0.144603	706	0.00572559041763277	1.45479147136394	0.797148958341862	0.0459086146845371	12.3173289482619	7.09195508895054e-05
SNP.2	1.091e-08	0.148676	751986	5.25320687425077e-06	5.71593880155172	0.999766578637176	12.1508323685043	0.13908	0.148676	706	0.00559537963815912	1.47922571123879	0.80084342300328	0.0693342602443537	12.2201666287486	6.43530177637074e-05
SNP.20	7.474e-09	0.14664	749020	5.33447711215279e-06	5.77991134430351	0.999762968325684	12.5260698815432	0.233539	0.14664	706	0.00565953264383099	1.19129193219636	0.799018942700001	-0.235297868456718	12.2907720130865	6.90609337951274e-05
SNP.21	8.95e-11	0.206721	734400	4.15170781293136e-06	6.48370016833516	0.999815513694236	16.7163385244707	0.00753784	0.206721	706	0.00431871702240338	2.67209902799625	0.838966307791842	2.08208637701891	18.7984249014896	0.0462881886037329
SNP.22	9.824e-11	0.203666	738887	4.17232553852838e-06	6.46963488846449	0.99981459768979	16.6277164570786	0.00844143	0.203666	706	0.00436668144502354	2.63388408863886	0.8374685219699	1.99646240356895	18.6241788606476	0.0388862524985308
SNP.23	7.519e-09	0.135438	752596	5.67376603984929e-06	5.77890133912349	0.999747896192807	12.5508059410329	0.19968	0.135438	706	0.00604823459847934	1.28246378826201	0.7881398032647	-0.127782300380841	12.4230236406521	7.88258383485145e-05
SNP.24	7.695e-09	0.135438	752737	5.6727032503071e-06	5.77500675045392	0.999747943404087	12.5282198972068	0.19968	0.135438	706	0.00604823459847934	1.28246378826201	0.7881398032647	-0.127782300380841	12.400437596826	7.70654296783459e-05
SNP.25	5.656e-09	0.129328	748042	5.93604086424976e-06	5.82662354524782	0.999736245546354	12.850047803848	0.350918	0.129328	706	0.00628952957531886	0.932810149359324	0.781534131745214	-0.420542730162441	12.4295050736855	7.93384020202793e-05
SNP.26	7.313e-11	0.202648	741800	4.17148576135335e-06	6.51409337004065	0.999814634999383	16.9161815318741	0.00217712	0.202648	706	0.00438301435945031	3.06494229272927	0.836959713637562	3.02426692236393	19.9404484542381	0.145025614065084
SNP.27	7.297e-09	0.14664	744594	5.36618619884753e-06	5.78394225386238	0.999761559702941	12.5523098057038	0.196787	0.14664	706	0.00565953264383099	1.29075974635286	0.799018942700001	-0.136665270221568	12.4156445354823	7.82463150087209e-05
SNP.28	1.896e-10	0.204684	741484	4.14232915109635e-06	6.36953673997138	0.99981593037004	15.9816669724808	0.0086107	0.204684	706	0.00435052519585202	2.6271356511031	0.837972435767323	1.98178215827018	17.963449130751	0.0200837504354612
SNP.29	1.908e-10	0.204684	742910	4.13437803808204e-06	6.36856894731152	0.999816283622883	15.9745508631877	0.0086107	0.204684	706	0.00435052519585202	2.6271356511031	0.837972435767323	1.98178215827018	17.9563330214579	0.0199413395789184
SNP.3	9.949e-09	0.136456	747961	5.67301514933072e-06	5.73159602252443	0.999747929548896	12.2785551043682	0.197213	0.136456	706	0.00601018992083365	1.28953257239024	0.789191515822147	-0.12223158882244	12.1563235155458	6.0372923368875e-05
SNP.30	4.766e-09	0.146939	751954	5.3047089785474e-06	5.85514291322719	0.999764290728469	12.9608531858876	0.178847	0.146939	706	0.00564999594228701	1.34431359866137	0.799289635640779	-0.080716448906506	12.8801367369811	0.000124506003704707
SNP.31	2.16e-10	0.202648	742958	4.16498393956579e-06	6.34951130043715	0.999814923862203	15.8570444542732	0.00946432	0.202648	706	0.00438301435945031	2.59481007952634	0.836959713637562	1.91076236608809	17.7678068203613	0.0165149947618589
SNP.32	2.561e-10	0.206721	733376	4.15750476947267e-06	6.32326111180445	0.999815256146843	15.6898520440785	0.00992226	0.206721	706	0.00431871702240338	2.57852680958596	0.838966307791842	1.87598897285846	17.565841016937	0.0134947799222803
SNP.33	1.285e-08	0.138493	745249	5.62317978266215e-06	5.68804761202649	0.9997501433425	12.0255893142086	0.230269	0.138493	706	0.0059357919402963	1.19966621291749	0.791256316941724	-0.213936429342432	11.8116528848662	4.27714184014448e-05
SNP.34	1.838e-09	0.204684	730383	4.2052878945314e-06	6.01151279687761	0.99981313324151	13.7732091730605	0.00830698	0.204684	706	0.00435052519585202	2.63933112094508	0.837972435767323	2.00869240145976	15.7819015745203	0.0022667871937805
SNP.35	2.77e-10	0.204684	738075	4.16146162418661e-06	6.31113300573395	0.999815080351637	15.6137226160634	0.00830698	0.204684	706	0.00435052519585202	2.63933112094508	0.837972435767323	2.00869240145976	17.6224150175231	0.0142802425038533
SNP.36	3.209e-10	0.192464	745246	4.31677040731363e-06	6.28832961824804	0.999808180339294	15.4882746756322	0.00397762	0.192464	706	0.00455673637247713	2.87993116839882	0.83158588272633	2.55792345092753	18.0461981265597	0.0218163578360155
SNP.37	1.52e-09	0.135438	739491	5.77431453057091e-06	6.04222848837745	0.999743429643883	14.115525231181	0.19968	0.135438	706	0.00604823459847934	1.28246378826201	0.7881398032647	-0.127782300380841	13.9877429308001	0.000376892549068139
SNP.38	7.699e-09	0.13442	753735	5.7013830173594e-06	5.77491924737635	0.999746669391887	12.5302143225116	0.216943	0.13442	706	0.00608687242009828	1.23469778651558	0.787074558886727	-0.173467437867729	12.3567468846438	7.37708808217465e-05
SNP.39	1.206e-08	0.14664	752967	5.30651415871436e-06	5.69887585983014	0.999764210536063	12.0584785172014	0.196787	0.14664	706	0.00565953264383099	1.29075974635286	0.799018942700001	-0.136665270221568	11.9218132469798	4.77524534743536e-05
SNP.4	7.253e-10	0.148676	740621	5.33381854489724e-06	6.16046859200827	0.999762997581467	14.7974692468846	0.168039	0.148676	706	0.00559537963815912	1.37853230785179	0.80084342300328	-0.0458900427523855	14.7515792041322	0.000808997967278811
