snp	SNP.PP.H4.abf
rs1107265	0.0220103085673125
rs11130250	0.000580965767279406
rs12490042	0.000352991083547443
rs12492113	0.00468716630432535
rs12494849	0.069976725622629
rs13087550	0.00047379583250672
rs13099869	0.000153624074811086
rs1467913	0.0393518036142762
rs1467914	0.089247851208727
rs2027854	0.000246338080320012
rs2073496	0.0447459978924682
rs2236954	0.0220677310459759
rs2236955	0.00686313692805604
rs2236956	0.000353499392121699
rs2236957	0.0175784704362474
rs2236958	0.00036947275376234
rs2236959	0.0163138642980911
rs2236961	0.000852459659743637
rs2236962	0.000455392774164402
rs2236963	0.00045536185244887
rs2236964	0.0872722115269899
rs2236965	0.0464302231327419
rs2236967	0.0004350891360681
rs2236968	0.000425609212689973
rs2236971	0.000383910369375092
rs2236973	0.0431240603555918
rs2236975	0.000563848659159534
rs2236979	0.0504430987405301
rs2236981	0.0468001841791513
rs2236983	0.000797289891450174
rs2236984	0.0225883545733235
rs2236987	0.0180875257859605
rs2236988	0.000259279618244719
rs2282752	0.00264237974999813
rs2282753	0.0147713796464992
rs2282754	0.00983301519058071
rs2282756	0.00206226077442169
rs2282758	0.000456662476876952
rs2282760	0.000367706837507587
rs2282762	0.0125820598880843
rs2298955	0.012198049305236
rs4688719	0.000140394524941238
rs4688720	0.000282512950088394
rs6446206	0.00763064022143223
rs6786523	0.0681581953790581
rs6787890	0.000423655420120754
rs6788459	0.000274360724534959
rs71326932	0.000314892747311731
rs734767	0.0313060691585127
rs743756	0.0445224407327695
rs743757	0.0501776226536405
rs743857	0.0237417187025764
rs762895	0.000377736672582377
rs762897	0.000159676912050816
rs762898	0.000815328430946157
rs763030	0.00890429415343941
rs8180034	0.000243006056588197
rs916217	0.000619714012348345
rs929047	0.000273058039342695
rs9835537	0.0309773574242797
rs9867588	0.0209961688441388
