snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.894e-10	0.217452	737422	3.98455221210618e-06	6.36969862032989	0.999822940146317	15.9634269637622	6.06932e-05	0.217452	532	0.00552311364916496	4.01009936884106	0.802908637551433	5.64370158506498	21.6071285488272	3.45484103147505e-05
SNP.10	1.454e-08	0.160665	743841	4.98463405029739e-06	5.66690488574855	0.999778509777662	11.8457829882934	8.63237e-11	0.160665	532	0.00696950221166778	6.48914701720184	0.763501189751744	15.3542408236782	27.2000238119715	0.00927665957277624
SNP.11	1.305e-10	0.217452	737075	3.9864280586857e-06	6.42658786988464	0.999822856804885	16.3275816560623	6.06932e-05	0.217452	532	0.00552311364916496	4.01009936884106	0.802908637551433	5.64370158506498	21.9712832411273	4.97254179684613e-05
SNP.12	2.18e-10	0.216066	736117	4.01011866520001e-06	6.34809320543085	0.999821804263149	15.8292391976112	4.85118e-05	0.216066	532	0.005548715265923	4.06268342898494	0.80217577834432	5.80992649394889	21.63916569156	3.56731634046161e-05
SNP.13	5.711e-10	0.192521	744910	4.31774365368096e-06	6.19820699991687	0.999808137100495	14.9258347814953	1.62219e-05	0.192521	532	0.00604573388169828	4.31140700135756	0.788208847362147	6.549626492522	21.4754612740173	3.0286263600204e-05
SNP.14	9.239e-09	0.155125	747532	5.10347465029798e-06	5.74413876687632	0.999773230340574	12.2980360534295	4.25512e-11	0.155125	532	0.007171072579486	6.59491066684745	0.758314346059605	15.7805661292665	28.078602182696	0.0223333235550974
SNP.15	2.431e-10	0.217452	733794	4.00425250323083e-06	6.33130262786964	0.999822064888617	15.7220843749402	6.06932e-05	0.217452	532	0.00552311364916496	4.01009936884106	0.802908637551433	5.64370158506498	21.3657859600052	2.71402794016577e-05
SNP.16	8.934e-09	0.155125	747441	5.10409599190645e-06	5.74981718209228	0.999773202737915	12.3307227808495	4.25512e-11	0.155125	532	0.007171072579486	6.59491066684745	0.758314346059605	15.7805661292665	28.1112889101159	0.0230753885844794
SNP.17	2.624e-10	0.217452	737823	3.98238664470444e-06	6.31950644813987	0.999823036359686	15.644764115536	6.06932e-05	0.217452	532	0.00552311364916496	4.01009936884106	0.802908637551433	5.64370158506498	21.288465700601	2.51208628410608e-05
SNP.18	4.841e-09	0.15651	747131	5.06933764083892e-06	5.85254747321226	0.999774746855262	12.9231553923765	6.69715e-11	0.15651	532	0.00711928440025869	6.52728732720585	0.759640229518965	15.4696090295255	28.392764421902	0.0305768177538056
