snp	SNP.PP.H4.abf
rs10043523	0.0139215813450629
rs10045987	0.0061773552234044
rs10050467	0.0124834894426569
rs10050475	0.017964394891567
rs10051077	0.000599694709552071
rs10057188	0.0205060566622169
rs10057293	0.0147754411618544
rs10059615	0.000960430511662681
rs10060136	0.00196165394037757
rs10060400	0.0365700877826262
rs10061226	0.000172855157288896
rs10062048	0.00851296578203871
rs10063041	0.0210449815061069
rs10067295	0.00293809660058211
rs10068182	0.0100495402167365
rs10074749	0.0195358835789618
rs10076149	0.0329789261687401
rs10077632	0.00380156784239433
rs10077696	0.0065710279407581
rs10080116	0.00058163044436974
rs10223112	0.000536155956159699
rs10474560	0.00179108750023293
rs10474561	0.00272660967684956
rs10942862	0.00837055582571103
rs10942863	0.0163013863273686
rs10942864	0.00633829359962276
rs11948106	0.000458193648586559
rs11948997	0.0123514423185786
rs11949567	0.0153055191405324
rs11950379	0.0228371725988729
rs11954219	0.00883898143974566
rs11960282	0.0135309804561087
rs12186748	0.00165969527293462
rs12657225	0.000903701354773031
rs12697888	0.012504047069825
rs12697889	0.00786964325272945
rs13154013	0.0138848435088037
rs13158854	0.0208269781695288
rs13169228	0.00108479115901423
rs13181597	0.0130015308741548
rs13183553	0.00265280751426307
rs13356928	0.00858778703150289
rs13357564	0.00915244272811726
rs13436853	0.00967023270977284
rs1441710	0.0031179297980821
rs1560194	0.00936090637064837
rs1561735	0.0107589906675247
rs17215893	0.0352797961740862
rs17216038	0.0502724750884732
rs17389148	0.0151989051334755
rs17455697	0.000317915337383722
rs17455739	0.000272444205974151
rs1808053	0.00315939755343698
rs1866950	0.0125993816364483
rs1946953	0.00244800325096067
rs1975427	0.0138215449752576
rs1978629	0.00589329286572921
rs2218253	0.00127320151128608
rs2363546	0.00388475836827993
rs28378983	0.000889138109797129
rs28660517	0.00246554371974776
rs34026188	0.00606202439630504
rs34797797	0.00594579468873596
rs34824823	0.000154909483616081
rs62378395	0.00062415436031349
rs6453400	0.0103717133541493
rs6453401	0.027049680296003
rs6860516	0.012465236815662
rs6863530	0.0116613855154366
rs6872119	0.000277487992985168
rs6872179	0.0119499677252657
rs6877525	0.00557410344045576
rs6877631	0.00744343871352576
rs6880530	0.00293809660058211
rs6881598	0.0321476399391174
rs6884208	0.000332435285644647
rs6884350	0.0020153286149851
rs6884609	0.0103820196388536
rs6885997	0.0158074785748736
rs6886295	0.00231420901791176
rs6886783	0.0203372222236715
rs6895653	0.0020908092872537
rs730781	0.000339606637366357
rs730782	0.000760966222268503
rs7705980	0.0244836998090112
rs7707113	0.0222735095311231
rs7709066	0.0125791515549335
rs7719483	0.00829477818688914
rs7724447	0.0399589137747284
rs7730720	0.0152881712873672
rs7737066	0.00251455500590253
rs7737595	0.0114845021425432
rs890745	0.0327190228368151
rs890746	0.00890619118651618
rs9293753	0.000868235921258314
rs965829	0.0172773951285941
