snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.388e-37	0.127358	664869	6.76661673042156e-06	12.8129260975831	0.999699351895114	78.0060736978026	0.00288667	0.127358	330	0.0136330718149656	2.97955542711349	0.622698233773773	2.27672480618144	80.2827985039841	0.0125604419269555
SNP.10	1.004e-38	0.126761	667721	6.76481912284209e-06	13.0151081877302	0.999699431740758	80.6161456446271	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	82.9565069591506	0.182046254584296
SNP.11	5.767e-38	0.126761	666515	6.77705946531322e-06	12.8808855917509	0.999698888052811	78.8796127638589	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	81.2199740783823	0.0320638080854807
SNP.12	5.495e-39	0.126761	657448	6.87052328020352e-06	13.0610699565771	0.999694736623952	81.2225687163258	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	83.5629300308492	0.333847356669453
SNP.13	3.013e-37	0.123223	660622	7.00545012110482e-06	12.7526565139589	0.999688743572012	77.252367497332	0.00348299	0.123223	330	0.0140241044542561	2.92154585500726	0.61603153140085	2.15044964197712	79.4028171393091	0.00520995376274725
SNP.2	8.242e-38	0.126761	661205	6.83148462205102e-06	12.8532979960882	0.9996964706193	78.5285459850969	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	80.8689072996204	0.0225708926723267
SNP.3	8.195e-38	0.135417	660910	6.46171502859534e-06	12.8537402731104	0.999712895118282	78.5077704816681	0.00253545	0.135417	330	0.0129412487259059	3.01907829240119	0.634853477483527	2.38956365968029	80.8973341413484	0.0232217185010859
SNP.4	4.679e-38	0.126761	665498	6.78741602457595e-06	12.8970103505212	0.999698428038657	79.0881063786421	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	81.4284676931656	0.0394968742107091
SNP.5	1.77e-38	0.126761	666903	6.77311661444505e-06	12.9717256696591	0.999699063185142	80.0532096411978	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	82.3935709557213	0.10368161377325
SNP.6	7.297e-38	0.126761	662128	6.82196159884984e-06	12.8627128399032	0.999696893608058	78.6489030755688	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	80.9892643900923	0.0254576995044055
SNP.7	6.913e-38	0.134021	662060	6.50717430317476e-06	12.8668900298279	0.99971087587013	78.6801690549615	0.00202798	0.134021	330	0.0130549691489693	3.08610381926691	0.63282293694951	2.51255892108645	81.1927279760479	0.0312019882189695
SNP.8	6.848e-38	0.116505	661938	7.33844478079511e-06	12.8676198671552	0.999673953239793	78.7465929468044	0.0141403	0.116505	330	0.0147199862463938	2.45367936612673	0.604513925691738	1.35593101873725	80.1025239655416	0.0104884830966322
SNP.9	1.027e-38	0.126761	666465	6.77756789857419e-06	13.0133778926069	0.999698865469385	80.5945270982708	0.00256743	0.126761	330	0.0136879145137068	3.0152789601093	0.621754536075234	2.34036131452345	82.9348884127942	0.178152914993695
