snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.388e-37	0.112782	664869	7.5156021873334e-06	12.8129260975831	0.999666084772741	78.0558162762204	3.3601e-06	0.112782	387	0.0129118628183208	4.64748286197067	0.635380299405184	6.3573701518454	84.4131864280658	0.0137781932575781
SNP.10	1.004e-38	0.11236	667721	7.5080364770953e-06	13.0151081877302	0.99966642080212	80.6654524488181	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	86.9970323693617	0.182533384471114
SNP.11	5.767e-38	0.11236	666515	7.52162160569913e-06	12.8808855917509	0.999665817421742	78.9289719563482	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	85.2605518768918	0.0321512905831167
SNP.12	5.495e-39	0.11236	657448	7.62535382953869e-06	13.0610699565771	0.99966121020278	81.2718115122037	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	87.6033914327473	0.334719259215619
SNP.13	3.013e-37	0.112782	660622	7.56391841429769e-06	12.7526565139589	0.999663938823334	77.2886885546477	3.47465e-06	0.112782	387	0.0129118628183208	4.64056075348415	0.635380299405184	6.33694494812298	83.6256335027707	0.00626848198897692
SNP.2	8.242e-38	0.11236	661205	7.58202618631522e-06	12.8532979960882	0.99966313457494	78.5778948598447	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	84.9094747803883	0.0226322413020712
SNP.3	8.195e-38	0.110656	660910	7.68746116016104e-06	12.8537402731104	0.999658451754609	78.590093629163	2.35271e-05	0.110656	387	0.0131284753368528	4.22848423353062	0.631517340758245	5.14660913083691	83.7367027599999	0.00700485496823836
SNP.4	4.679e-38	0.11236	665498	7.53311598911275e-06	12.8970103505212	0.999665306901903	79.1374544723761	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	85.4690343929198	0.0396041974343438
SNP.5	1.77e-38	0.11236	666903	7.51724557322812e-06	12.9717256696591	0.999666011782143	80.1025316286042	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	86.4341115491478	0.103960629470849
SNP.6	7.297e-38	0.11236	662128	7.57145691546431e-06	12.8627128399032	0.999663604004103	78.6982517797877	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	85.0298317003313	0.0255268902427156
SNP.7	6.913e-38	0.116	662060	7.36482446804627e-06	12.8668900298279	0.999672781575032	78.7389015706161	5.34547e-06	0.116	387	0.0125993687010716	4.55075130474534	0.641037170543556	6.12545931994222	84.8643608905583	0.021633901671324
SNP.8	6.848e-38	0.103448	661938	8.14432523642897e-06	12.8676198671552	0.999638160964372	78.7957091086711	2.17832e-06	0.103448	387	0.0139303316753264	4.73613547773678	0.617617215251401	6.44621291514472	85.2419220238158	0.0315578616734665
SNP.9	1.027e-38	0.11236	666465	7.52218589801798e-06	13.0133778926069	0.999665792358844	80.6438293503683	3.46459e-06	0.11236	387	0.012954195412203	4.6411598334349	0.63462165022805	6.33157992054365	86.975409270912	0.178628813720589
