snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.388e-37	0.106538	664869	7.9004766593596e-06	12.8129260975831	0.99964899095464	78.0793755425872	3.43871e-08	0.106538	605	0.00868228432401943	5.51749237468263	0.721563557249347	10.3438966979015	88.4232722404887	0.0170802715774708
SNP.10	1.004e-38	0.105327	667721	7.94640916962491e-06	13.0151081877302	0.999646950946783	80.6921667678989	6.74282e-08	0.105327	605	0.00877022194570433	5.39789262275753	0.719534387669765	9.84697270797762	90.5391394758765	0.141711219859863
SNP.11	5.767e-38	0.10628	666515	7.89781677347891e-06	12.8808855917509	0.999649109088829	78.9519798041588	4.60994e-08	0.10628	605	0.0087008485070666	5.46573446321881	0.721134234375198	10.1331609926734	89.0851407968322	0.0331085860126364
SNP.12	5.495e-39	0.106538	657448	7.98965395899258e-06	13.0610699565771	0.999645030316709	81.293757705688	4.20821e-08	0.106538	605	0.00868228432401943	5.4818836370231	0.721563557249347	10.2025878934878	91.4963455991757	0.369074103820999
SNP.13	3.013e-37	0.104369	660622	8.09685444916157e-06	12.7526565139589	0.999640269255036	77.3207951628417	9.27695e-08	0.104369	605	0.00884125649572565	5.34034571469302	0.71790357234301	9.60429776803231	86.925092930874	0.00381806892940475
SNP.2	8.242e-38	0.10628	661205	7.96124249933877e-06	12.8532979960882	0.999646292153538	78.6008974953609	4.60994e-08	0.10628	605	0.0087008485070666	5.46573446321881	0.721134234375198	10.1331609926734	88.7340584880343	0.0233059882991976
SNP.3	8.195e-38	0.109375	660910	7.76631020895508e-06	12.8537402731104	0.999654949758145	78.5949048771308	2.33251e-08	0.109375	605	0.00848401996727356	5.58533436777906	0.726180786862561	10.6793097916131	89.2742146687439	0.0399994825111716
SNP.4	4.679e-38	0.10628	665498	7.90988605040931e-06	12.8970103505212	0.999648573053186	79.1604567128494	4.60994e-08	0.10628	605	0.0087008485070666	5.46573446321881	0.721134234375198	10.1331609926734	89.2936177055228	0.0407831723360528
SNP.5	1.77e-38	0.105072	666903	7.97319228917167e-06	12.9717256696591	0.999645761427692	80.1302603602757	6.68922e-08	0.105072	605	0.00878900141690158	5.39932472732055	0.719102527441034	9.84701005519123	89.9772704154669	0.0807955801997326
SNP.6	7.297e-38	0.10628	662128	7.95014460463127e-06	12.8627128399032	0.999646785044682	78.7212543290499	4.60994e-08	0.10628	605	0.0087008485070666	5.46573446321881	0.721134234375198	10.1331609926734	88.8544153217233	0.0262868067751705
SNP.7	6.913e-38	0.111688	662060	7.61203211023229e-06	12.8668900298279	0.999661801878432	78.7544946726113	5.65496e-08	0.111688	605	0.00832995368413288	5.42938177156979	0.729809724351937	10.1024191315367	88.8569138041481	0.0263525660148473
SNP.8	6.848e-38	0.101235	661938	8.30186854042513e-06	12.8676198671552	0.999631164154945	78.804705968433	1.1274e-07	0.101235	605	0.00908317728580484	5.30489155368432	0.712404575270921	9.401099757473	88.205805725906	0.0137420101328425
SNP.9	1.027e-38	0.10628	666465	7.89840928897285e-06	13.0133778926069	0.999649082773285	80.6668084300905	4.60994e-08	0.10628	605	0.0087008485070666	5.46573446321881	0.721134234375198	10.1331609926734	90.7999694227639	0.183942143530604
