snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.388e-37	0.112245	664869	7.5469902499661e-06	12.8129260975831	0.999664690681164	78.0577849891932	1.74548e-07	0.112245	368	0.0136352170122411	5.22458302157634	0.622661266774127	8.01085832834595	86.0686433175391	0.0133276634879214
SNP.10	1.004e-38	0.111789	667721	7.54153499462339e-06	13.0151081877302	0.999664932974448	80.6675515730016	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	88.7733375087343	0.199245160301234
SNP.11	5.767e-38	0.111789	666515	7.55518073583479e-06	12.8808855917509	0.999664326903781	78.9310734417189	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	87.0368593774516	0.0350949728480807
SNP.12	5.495e-39	0.111789	657448	7.65937578051028e-06	13.0610699565771	0.999659699142739	81.2739077515542	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	89.3796936872869	0.365363301945498
SNP.13	3.013e-37	0.108607	660622	7.81789683236217e-06	12.7526565139589	0.999652658606525	77.3042787635973	1.41431e-07	0.108607	368	0.0140344419597521	5.26337978218188	0.61585722384338	8.05222718616417	85.3565059497614	0.00653847834098211
SNP.2	8.242e-38	0.111789	661205	7.61585482285361e-06	12.8532979960882	0.999661632095022	78.5799958802217	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	86.6857818159544	0.024704374544465
SNP.3	8.195e-38	0.117778	660910	7.28090932410825e-06	12.8537402731104	0.999676508710517	78.5644269238753	3.27979e-07	0.117778	368	0.0130761570146641	5.10661617373954	0.632446050615466	7.74587244754878	86.3102993714241	0.0169708622886375
SNP.4	4.679e-38	0.111789	665498	7.5667264036029e-06	12.8970103505212	0.999663814107692	79.1395554575247	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	87.2453413932574	0.0432302253862081
SNP.5	1.77e-38	0.109756	666903	7.67308495989418e-06	12.9717256696591	0.999659090260867	80.1122053169805	4.6041e-07	0.109756	368	0.0139054439646965	5.04211684375177	0.618039434481803	7.37497147681905	87.4871767937995	0.0550573468957615
SNP.6	7.297e-38	0.111789	662128	7.60523839521199e-06	12.8627128399032	0.999662103617215	78.7003527924726	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	86.8061387282053	0.0278640477645905
SNP.7	6.913e-38	0.115217	662060	7.40831298535656e-06	12.8668900298279	0.999670850020476	78.7416844783307	6.79492e-07	0.115217	368	0.0133281187366445	4.96713524914377	0.62799836534502	7.25269515045216	85.9943796287829	0.012373760574516
SNP.8	6.848e-38	0.104167	661938	8.09460158294701e-06	12.8676198671552	0.999640369310409	78.7928310241604	2.17258e-06	0.104167	368	0.014560120604926	4.73667046962948	0.607121607613152	6.34357692884717	85.1364079530075	0.00524673759026231
SNP.9	1.027e-38	0.111789	666465	7.55574754585e-06	13.0133778926069	0.999664301729135	80.6459282693938	1.46524e-07	0.111789	368	0.0136838078482199	5.25687478715182	0.621825101835071	8.10578593573268	88.7517142051265	0.194983068031846
