snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.388e-37	0.116573	664869	7.30239428759265e-06	12.8129260975831	0.999675554441858	78.0422088992966	8.38323e-07	0.116573	497	0.0097688844820874	4.92622770190969	0.697266123732596	7.86307873107157	85.9052876303682	0.0157789616144164
SNP.10	1.004e-38	0.114846	667721	7.3661449280842e-06	13.0151081877302	0.999672722926323	80.6564496268953	1.47747e-06	0.114846	497	0.00989643794270687	4.81425911617146	0.694520800088926	7.45554904210278	88.1119986689981	0.143364243340058
SNP.11	5.767e-38	0.115922	666515	7.31987437699735e-06	12.8808855917509	0.999674778053635	78.916125505901	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	86.5844824028465	0.0311206716552104
SNP.12	5.495e-39	0.115922	657448	7.42082426349215e-06	13.0610699565771	0.999670294329971	81.2589965996691	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	88.9273534966146	0.323999954576495
SNP.13	3.013e-37	0.115169	660622	7.42713035310589e-06	12.7526565139589	0.999670014244183	77.2800607145173	5.97411e-07	0.115169	497	0.00987228512702117	4.99205220981541	0.69503897892025	8.06660341338188	85.3466641278992	0.00902550092542579
SNP.2	8.242e-38	0.115922	661205	7.37865876752957e-06	12.8532979960882	0.999672167119974	78.5650512048904	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	86.2334081018359	0.0219068194950438
SNP.3	8.195e-38	0.116071	660910	7.37371881871276e-06	12.8537402731104	0.999672386529373	78.5704175345707	3.04471e-06	0.116071	497	0.0098055623832504	4.6677804462156	0.696474487367713	6.99130895575927	85.56172649033	0.0111910725791955
SNP.4	4.679e-38	0.115922	665498	7.33106045455341e-06	12.8970103505212	0.999674281218201	79.1246110291579	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	86.7929679261034	0.0383347887009091
SNP.5	1.77e-38	0.114525	666903	7.39317061612631e-06	12.9717256696591	0.999671522572157	80.0946764701223	9.14949e-07	0.114525	497	0.00992057879961063	4.90910089340674	0.694003649320111	7.77040016031788	87.8650766304401	0.111996375528848
SNP.6	7.297e-38	0.115922	662128	7.36837298888491e-06	12.8627128399032	0.999672623966215	78.685408171064	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	86.3537650680095	0.0247086886007409
SNP.7	6.913e-38	0.120896	662060	7.10592250013186e-06	12.8668900298279	0.999684280932226	78.7219659083278	2.14774e-07	0.120896	497	0.0094658894374996	5.18607356445726	0.703875299449824	8.85700212671981	87.5789680350476	0.0841295534784038
SNP.8	6.848e-38	0.107759	661938	7.85628016357948e-06	12.8676198671552	0.999650953868472	78.7787705230786	3.28021e-06	0.107759	497	0.010463521889174	4.65244578267308	0.682572695831677	6.81347569807502	85.5922462211536	0.0115378865162591
SNP.9	1.027e-38	0.115922	666465	7.32042353369552e-06	13.0133778926069	0.999674753662544	80.6309983281678	1.10306e-06	0.115922	497	0.00981651120801687	4.87230089470318	0.696238522010332	7.66835689694546	88.2993552251132	0.172905482988992
