snp	SNP.PP.H4.abf
rs10745332	7.4880684176589e-06
rs11102494	0.00145477153037261
rs11102508	0.0511950421187643
rs11102510	8.60545875050196e-05
rs11102517	0.0270926214426495
rs112363416	0.000405968728648905
rs12048528	0.00011519183522817
rs12118370	0.000163280397497325
rs12119489	0.000363377817549318
rs12125361	7.19972920349925e-05
rs12126494	0.00043415158183207
rs12136781	0.000244910615397654
rs12137107	0.00272462285929808
rs12138335	0.000197805923234161
rs12143068	0.00114915125701984
rs1238	5.35478637698052e-05
rs12401734	0.0171499273146373
rs12402469	0.00179052557571481
rs12402929	0.000535043136582912
rs12406906	0.00181478941029819
rs12739994	3.18341486604923e-05
rs12750023	0.000292262344409157
rs12750621	0.000150391389203161
rs12758377	5.65588176636247e-05
rs17438324	0.000376076287657078
rs2273369	0.00333024091011921
rs2932529	0.000227293808239128
rs2932534	8.00666965597626e-05
rs2932535	0.000180455722795094
rs2932538	4.73276166392676e-05
rs2932539	3.47727048003482e-05
rs3013433	0.00015830775411812
rs3013441	0.000127830827753482
rs34531155	0.000162216235951455
rs35482634	0.000292262344409157
rs36029940	0.000356426733057387
rs3762335	0.000499574252503376
rs3790611	0.00615265776311361
rs3790612	0.00438883857205716
rs3795820	0.000213515132403803
rs4240534	8.70849681369829e-05
rs4838960	0.099727165839747
rs4838961	0.00011519183522817
rs4839257	0.0113669025133224
rs61818772	0.00174605686657068
rs61818800	0.0842144351707348
rs6537740	0.00356909380355825
rs6537744	0.00188721910080856
rs6537745	0.0809370154255415
rs6537746	0.000260160725089732
rs6537747	0.0810757394227935
rs6658555	0.000429950749140261
rs6659677	0.000108122013639786
rs6661642	0.000344998060511778
rs6663922	0.134144001636842
rs6671645	0.0380763301329834
rs6672761	0.00115011146580932
rs6673930	0.00192904534308559
rs6674053	8.27713674225558e-05
rs6674068	0.000176725987163372
rs6681371	0.000356426733057387
rs6682678	3.65265212043618e-05
rs6690169	0.000116536524471335
rs6690292	6.78390179445257e-07
rs6691025	8.48546314317675e-05
rs6691917	0.0825548072254413
rs6693880	0.000241490215371807
rs6696991	0.0598862865601735
rs6701351	0.0593479477433288
rs7415988	0.000109252321297729
rs7512984	9.59320197759219e-06
rs7516421	0.1251840697751
rs7519368	0.000209920302963655
rs7522110	0.00312684264049002
rs7527076	0.000108776618182233
rs7535636	0.00043077592843403
rs7537789	1.6105305306263e-05
rs7542820	0.000203744720240736
rs7546203	7.31151958056018e-05
rs7549547	0.000178032122494623
rs7551933	0.000152466618735051
rs7552692	0.000245863735578082
rs7552693	0.00116710662397628
rs9429694	0.000131233812524261
rs9662162	7.36241045116781e-05
rs999923	0.000316620581020094
