snp	SNP.PP.H4.abf
rs10745332	0.00118245561450545
rs11102494	0.00518443196468133
rs11102508	3.90581440340474e-05
rs11102510	0.000378550238939155
rs11102517	2.79502658352857e-05
rs112363416	0.00154321395259014
rs12048528	0.00357707225478609
rs12118370	0.00556220906826346
rs12119489	0.0127747696560054
rs12125361	0.0665271355859043
rs12126494	0.00379733095432476
rs12136781	0.00739076111023885
rs12137107	0.0110336099373049
rs12138335	0.00283717668507557
rs12143068	0.0382802571861849
rs1238	0.00166283120166136
rs12401734	0.0865480618404587
rs12402469	0.0370786344759271
rs12402929	0.00806691107572764
rs12406906	0.062374816088051
rs12739994	0.000268483567235439
rs12750023	0.00972721066293179
rs12750621	0.0013154066491596
rs12758377	0.00790344977212153
rs17438324	0.0125167451276326
rs2273369	0.0529833456153216
rs2932529	0.00339621389983294
rs2932534	0.00418862056218991
rs2932535	0.00335290538015432
rs2932538	0.00146967277698233
rs2932539	0.00107980289851979
rs3013433	0.000191652751741934
rs3013441	0.0020133266133721
rs34531155	0.00312238139278182
rs35482634	0.00972721066293179
rs36029940	0.00336008114622315
rs3762335	0.0164831817096606
rs3790611	0.108795285639081
rs3790612	0.0677885046706076
rs3795820	0.00319033354279307
rs4240534	0.00461840786023372
rs4838960	1.60399551222663e-05
rs4838961	0.00357707225478609
rs4839257	3.14048649449635e-05
rs61818772	0.00441864488038027
rs61818800	0.00275734630031696
rs6537740	0.0259004776669228
rs6537744	0.0811642745825717
rs6537745	2.53901214389927e-05
rs6537746	0.00590656497942565
rs6537747	1.02649921061656e-05
rs6658555	0.00487455613499247
rs6659677	0.00369671194026963
rs6661642	0.00578037318513868
rs6663922	5.508311772878e-05
rs6671645	1.61120867069801e-05
rs6672761	0.00573202378219121
rs6673930	0.0279746694219203
rs6674053	0.00302283842087149
rs6674068	0.00588187612820251
rs6681371	0.00728236638502231
rs6682678	0.00130804296936566
rs6690169	0.0123288956530568
rs6690292	2.25420570984567e-07
rs6691025	0.00564030837580917
rs6691917	3.4802114314632e-05
rs6693880	0.0154945629272258
rs6696991	5.69750819820112e-05
rs6701351	2.67227414099413e-05
rs7415988	0.0013208754394134
rs7512984	0.000297899382891437
rs7516421	2.01833620773372e-05
rs7519368	0.0035803029034856
rs7522110	0.043795920186962
rs7527076	0.00488827520532469
rs7535636	0.00885204994575485
rs7537789	0.00776111517780662
rs7542820	0.00366396575605219
rs7546203	0.000834733666938325
rs7549547	0.00537403964659254
rs7551933	0.00585595512671557
rs7552692	6.92179052451407e-07
rs7552693	1.04651598493497e-06
rs9429694	0.00589747137374557
rs9662162	0.00191913617054242
rs999923	0.0095622512738514
