snp	SNP.PP.H4.abf
rs10745332	0.00227479453481933
rs11102494	0.0528151728749611
rs11102508	0.000235898692918411
rs11102510	0.00381780057278888
rs11102517	0.000200782595837045
rs112363416	0.00677618977075098
rs12048528	0.00260768601883914
rs12118370	0.00114779615947868
rs12119489	0.00390911614531293
rs12125361	0.00514825878742151
rs12126494	0.0221142918429818
rs12136781	0.00623652321288672
rs12137107	0.00989771379602189
rs12138335	0.00884118958471477
rs12143068	0.00864298805248052
rs1238	0.000684382126386433
rs12401734	0.120414097181501
rs12402469	0.0578682484340474
rs12402929	0.0479519588476407
rs12406906	0.0152333589164553
rs12739994	0.00233726726552067
rs12750023	0.00591744099818195
rs12750621	0.00766045595751525
rs12758377	0.0024291375637029
rs17438324	0.00761442343017206
rs2273369	0.0460609308938602
rs2932529	0.00322415580567068
rs2932534	0.00244998299153537
rs2932535	0.00195887096070665
rs2932538	0.00107139159620764
rs2932539	0.000787176417195529
rs3013433	0.000296150411657598
rs3013441	0.00319305741673924
rs34531155	0.000911312333185304
rs35482634	0.00591744099818195
rs36029940	0.00449389371041394
rs3762335	0.0111113108180921
rs3790611	0.0573691214028331
rs3790612	0.201586006761146
rs3795820	0.00302870570505821
rs4240534	0.00425748973279067
rs4838960	0.000253346025749449
rs4838961	0.00204466709925881
rs4839257	9.02625789488728e-05
rs61818772	0.0192539863025907
rs61818800	0.00169762688808804
rs6537740	0.0732335220220373
rs6537744	0.0162255431934412
rs6537745	0.000198703317239303
rs6537746	0.00446536273074214
rs6537747	0.000162132308639467
rs6658555	0.00542089800833792
rs6659677	0.00447337842956972
rs6661642	0.00930032070849076
rs6663922	0.000419414655389818
rs6671645	0.000134058572831674
rs6672761	0.00399456411562856
rs6673930	0.0120094709058786
rs6674053	0.00281419907490291
rs6674068	0.00357817427352425
rs6681371	0.00449221248453851
rs6682678	0.00114550178218024
rs6690169	0.00217334814735198
rs6690292	8.51351607394788e-05
rs6691025	0.00301392997233205
rs6691917	0.000307086162351744
rs6693880	0.00911752821612957
rs6696991	0.000617328769159853
rs6701351	0.000358118793691942
rs7415988	0.00171997122001841
rs7512984	0.000217168678867871
rs7516421	0.000151053266274266
rs7519368	0.000753361915967924
rs7522110	0.0316058952315168
rs7527076	0.00250099028370371
rs7535636	0.0085929701479413
rs7537789	0.00343486253722966
rs7542820	0.000815478485163911
rs7546203	0.00114951421388233
rs7549547	0.0039832159901211
rs7551933	0.00374108069789815
rs7552692	3.61417397704776e-06
rs7552693	5.55046217770674e-06
rs9429694	0.00301732574059909
rs9662162	0.00201482608738722
rs999923	0.00471932884889621
