snp	SNP.PP.H4.abf
rs10745332	0.000542788014660834
rs11102494	0.0709302042419728
rs11102508	0.00050594684447611
rs11102510	0.00435003354121116
rs11102517	0.00124003492815477
rs112363416	0.0256133958749433
rs12048528	0.00127873592039692
rs12118370	0.000805006825606497
rs12119489	0.0087859793182308
rs12125361	0.00289619414377482
rs12126494	0.0361436122797471
rs12136781	0.00353308740946213
rs12137107	0.00782956272169046
rs12138335	0.0119572292468617
rs12143068	0.00585590011480158
rs1238	0.000589001407307152
rs12401734	0.271812260472411
rs12402469	0.014574160067197
rs12402929	0.0533526863747033
rs12406906	0.0118993560463892
rs12739994	0.0028376254697631
rs12750023	0.00449251822113327
rs12750621	0.0125202539597659
rs12758377	0.00325896151680801
rs17438324	0.00578086642756252
rs2273369	0.0132315475029213
rs2932529	0.0103072417763182
rs2932534	0.00114359016400159
rs2932535	0.000759132741971783
rs2932538	0.000525380321474436
rs2932539	0.00038600918710504
rs3013433	0.00285082710891985
rs3013441	0.00105397287811012
rs34531155	0.00282759865727007
rs35482634	0.00449251822113327
rs36029940	0.0187535854538526
rs3762335	0.00599838549745833
rs3790611	0.0099638656516362
rs3790612	0.0355227849634232
rs3795820	0.009682411103224
rs4240534	0.00197426206155079
rs4838960	0.000649600786749813
rs4838961	0.00127873592039692
rs4839257	0.00174919981286381
rs61818772	0.0689189768266929
rs61818800	0.0020887583604656
rs6537740	0.0997055022705488
rs6537744	0.0147798353520751
rs6537745	0.000456781017856239
rs6537746	0.00288397639987213
rs6537747	0.000415721047678569
rs6658555	0.0226220913504027
rs6659677	0.00259825935416903
rs6661642	0.00517186451204349
rs6663922	0.000962840795444137
rs6671645	0.000332505329506073
rs6672761	0.00283944639975837
rs6673930	0.0100804365869629
rs6674053	0.00110477072330187
rs6674068	0.0027165481036713
rs6681371	0.0118605665191434
rs6682678	0.000901042604418068
rs6690169	0.00243775769719506
rs6690292	2.34916244786195e-05
rs6691025	0.00104596994433777
rs6691917	0.000682024172314346
rs6693880	0.0025139113834926
rs6696991	0.00106206077164872
rs6701351	0.000662413012325634
rs7415988	0.00574837001117658
rs7512984	0.00010649341540632
rs7516421	0.00199671770736229
rs7519368	0.0117326140514718
rs7522110	0.0124234156171971
rs7527076	0.00145186949170503
rs7535636	0.0055856239532504
rs7537789	0.000575860599243846
rs7542820	0.00080385836335764
rs7546203	0.00133218747363503
rs7549547	0.00200181069248795
rs7551933	0.00219681301086718
rs7552692	1.23496105642692e-05
rs7552693	1.07227972665575e-05
rs9429694	0.00175161143881961
rs9662162	0.000696649562799431
rs999923	0.00616942884416782
