snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	4.74e-35	0.242647	754748	3.60491274389215e-06	12.3521954278317	0.999839807321633	71.9065784922791	0.000188557	0.242647	386	0.00704870643426713	3.73387380213362	0.761454652847582	4.59143148014588	76.4980099724249	4.83088277535072e-09
SNP.10	4.599e-35	0.224265	749702	3.83359692276704e-06	12.3546242416474	0.999829646939653	71.9665502837646	7.43787e-05	0.224265	386	0.00744573906785569	3.96182612292549	0.751358981289993	5.20081760843451	77.1673678921991	9.43463167556054e-09
SNP.100	2.73e-35	0.231343	754614	3.72611450200485e-06	12.3964968172859	0.999834422331527	72.4708091622669	0.000253176	0.231343	386	0.00728439940107743	3.65902565186499	0.755429031722764	4.35289410438927	76.8237032666562	6.69072684294872e-09
SNP.101	4.775e-34	0.299632	754033	3.15984051551063e-06	12.1649906534422	0.999859582363637	69.5476640773911	2.51147e-06	0.299632	386	0.00617260109697415	4.70719633257548	0.784721271847724	7.92589736826991	77.4735614456611	1.28145429433383e-08
SNP.102	9.043e-36	0.240809	753570	3.62929807583661e-06	12.4847472920404	0.999838723877479	73.5556921983026	0.000248433	0.240809	386	0.00708531127204195	3.66386990805647	0.760512532489812	4.38991123497786	77.9456034332804	2.05451043423229e-08
SNP.103	2.744e-34	0.299632	754604	3.15744950123777e-06	12.2101449131712	0.999859688601107	70.0975368889444	2.51147e-06	0.299632	386	0.00617260109697415	4.70719633257548	0.784721271847724	7.92589736826991	78.0234342572143	2.22080204458706e-08
SNP.104	1.831e-35	0.232472	754570	3.71368950152174e-06	12.4284723389084	0.999834974371219	72.8660119537309	0.000409518	0.232472	386	0.00725968571803953	3.53387287202579	0.756056371467697	4.01550426100031	76.8815162147312	7.08893744425613e-09
SNP.105	4.997e-34	0.298893	753942	3.1646961572814e-06	12.1612792243286	0.999859366617984	69.5032794879503	2.74246e-06	0.298893	386	0.00618134028552605	4.68922180227816	0.784482167709386	7.85755536822182	77.3608348561721	1.14484471868583e-08
SNP.106	3.732e-35	0.232472	755662	3.70832288399213e-06	12.3714125266185	0.999835212808894	72.1578856261411	0.000351129	0.232472	386	0.00725968571803953	3.57432765799923	0.756056371467697	4.12421032246577	76.2820959486069	3.89274746048947e-09
SNP.107	5.339e-34	0.237132	743259	3.71869247944047e-06	12.1558705626529	0.999834752090076	69.5163537600149	0.000181902	0.237132	386	0.00716049651185608	3.74290916266013	0.758584738829512	4.60302838554394	74.1193821455589	4.47714911817814e-10
SNP.108	4.076e-34	0.297753	754815	3.16798738688542e-06	12.1779086210743	0.999859220382274	69.7061328377137	3.99942e-06	0.297753	386	0.00619493367728477	4.61141250076075	0.784110542057508	7.57061005866035	77.276742896374	1.0525092247489e-08
SNP.109	2.446e-36	0.273234	742838	3.38958516775093e-06	12.5883937695757	0.999849374461793	74.8215373705477	0.000101257	0.273234	386	0.00652308981047089	3.88755991127952	0.775244818760906	5.11181301135025	79.9333503818979	1.4996015562756e-07
SNP.11	1.764e-40	0.176471	753596	4.56540358886205e-06	13.3202988392613	0.999797134336656	84.4457000422014	6e-06	0.176471	386	0.00891313441179297	4.52638932139359	0.71626090236806	6.70759834670242	91.1532983889038	0.0111876118207581
SNP.110	2.758e-36	0.244485	742633	3.64502448884817e-06	12.5789126181544	0.999838025151708	74.7376720188699	5.60062e-05	0.244485	386	0.00701273438141653	4.02903533734226	0.762382763630595	5.4693805604122	80.2070525792821	1.97171089617071e-07
SNP.111	3.864e-35	0.238971	754931	3.64180206337499e-06	12.3686206311901	0.999838168324247	72.1145325288903	0.000161434	0.238971	386	0.00712256288472991	3.77278715502556	0.759556156148747	4.69309753182429	76.8076300607146	6.58404506831161e-09
SNP.112	7.887e-36	0.240809	756131	3.61700571859663e-06	12.4956290135363	0.999839270028561	73.6899315747269	0.000248433	0.240809	386	0.00708531127204195	3.66386990805647	0.760512532489812	4.38991123497786	78.0798428097047	2.34967486784027e-08
SNP.113	1.678e-35	0.230469	752689	3.74555171665598e-06	12.4354467571881	0.999833558742119	72.9568647012466	0.000306435	0.230469	386	0.00730371910895873	3.60979846333403	0.75493933887052	4.21554848893411	77.1724131901807	9.48235248533552e-09
SNP.114	1.476e-34	0.246296	753790	3.57323396803744e-06	12.2604925399136	0.999841214818158	70.7739252285669	9.85774e-05	0.246296	386	0.00697789645794545	3.8940670077626	0.763283772032362	5.06667854634823	75.8406037749152	2.5033329467443e-09
SNP.115	4.179e-35	0.243396	755062	3.59588107913714e-06	12.3623235587327	0.999840208600521	72.0304909884899	0.000918543	0.243396	386	0.00703397191548044	3.31435654252241	0.761834543094641	3.46696589628786	75.4974568847778	1.77619978987296e-09
SNP.116	2.292e-35	0.240809	754835	3.62321586970423e-06	12.4105058932034	0.999838994110639	72.6308943393411	0.000248433	0.240809	386	0.00708531127204195	3.66386990805647	0.760512532489812	4.38991123497786	77.020805574319	8.14842634480396e-09
SNP.117	2.489e-35	0.241697	754834	3.61413621141967e-06	12.4039024155308	0.999839397521236	72.5477535145815	0.000320251	0.241697	386	0.00706754635495014	3.59834306714851	0.760969467330626	4.21096205005374	76.7587155646353	6.26973953552444e-09
SNP.118	1.246e-32	0.30566	727897	3.23660187215565e-06	11.8957025808459	0.999856171717455	66.3202483122314	1.63929e-05	0.30566	386	0.00610340101797016	4.30908818337229	0.786619744479487	6.53073275058052	72.850981062812	1.25933701456882e-10
SNP.119	1.472e-32	0.301498	708300	3.35197424463693e-06	11.8817794501672	0.999851045557636	66.1718919768095	1.18096e-05	0.301498	386	0.00615078590019777	4.3810735414409	0.78531877200076	6.76732732798402	72.9392193047936	1.37550872643098e-10
SNP.12	1.817e-40	0.176471	753644	4.56511281580174e-06	13.3180885922932	0.999797147254661	84.4162366125914	6e-06	0.176471	386	0.00891313441179297	4.52638932139359	0.71626090236806	6.70759834670242	91.1238349592938	0.0108627950132242
SNP.120	1.965e-40	0.173432	753114	4.63128452751421e-06	13.3122402938458	0.999794207491384	84.345314916271	9.15991e-07	0.173432	386	0.00903597206128067	4.90887764930439	0.713470951720721	7.97132554177321	92.3166404580442	0.0358072056338775
SNP.121	3.369e-35	0.238971	755077	3.64109789267286e-06	12.3796281694652	0.999838199610595	72.2506248587874	0.000161434	0.238971	386	0.00712256288472991	3.77278715502556	0.759556156148747	4.69309753182429	76.9437223906117	7.54391771836923e-09
SNP.122	6.287e-35	0.236162	750735	3.69208815897345e-06	12.3294556471052	0.999835934114966	71.637646763715	0.000158256	0.236162	386	0.00718077669437029	3.77774310054942	0.758066415568825	4.69976687407444	76.3374136377894	4.11415260886995e-09
SNP.123	9.75e-36	0.238889	753581	3.64918526978174e-06	12.4787543709867	0.999837840288047	73.4835652103618	0.000291028	0.238889	386	0.00712424011602952	3.62315793314233	0.759513152468183	4.27262346542325	77.756188675785	1.69999078516111e-08
SNP.13	8.346e-34	0.290441	752747	3.22310559923969e-06	12.1193088300251	0.999856771379632	69.0027704871734	5.62718e-06	0.290441	386	0.00628544836919917	4.53993414898264	0.78164493779695	7.29442631053021	76.2971967977036	3.95197733764105e-09
SNP.14	2.219e-35	0.230483	756200	3.72800266849716e-06	12.4130971374048	0.99983433844081	72.6769454668353	0.000195955	0.230483	386	0.00730340833657396	3.7241749591325	0.754947210933207	4.53222147868764	77.209166945523	9.83734830241904e-09
SNP.15	2.273e-40	0.180812	751175	4.49384456507365e-06	13.3013586737567	0.999800313457565	84.1860255447627	3.94714e-06	0.180812	386	0.00874524272323627	4.61414647322299	0.720109624345064	7.02901349970171	91.2150390444644	0.0119001110768518
SNP.16	1.057e-40	0.178967	754763	4.50843519038046e-06	13.3584803643015	0.999799665244706	84.9488636465031	1.15443e-05	0.178967	386	0.00881554422175421	4.38602096395489	0.718493021889422	6.27709073680194	91.2259543833051	0.0120307163250264
SNP.17	9.448e-41	0.180147	754694	4.48576050354956e-06	13.3668318882878	0.99980067260584	85.0580092892266	2.23378e-05	0.180147	386	0.00877040553747625	4.24014243365861	0.719530163209259	5.83250272932163	90.8905120185482	0.00860222343112429
SNP.18	3.372e-40	0.178309	753311	4.53016375093527e-06	13.2718395878137	0.999798699918729	83.7977774396515	9.99704e-06	0.178309	386	0.00884099011756683	4.41723742589361	0.717909674059359	6.37115794858631	90.1689353882379	0.00418055527254788
SNP.19	2.883e-42	0.175277	747937	4.62457629330767e-06	13.6240082760905	0.999794505512517	88.542683792892	6.88864e-06	0.175277	386	0.00896085937587477	4.49710059780644	0.715174360979273	6.60387327006168	95.1465570629537	0.606719000809363
SNP.2	1.588e-40	0.180147	751270	4.5062048763638e-06	13.328143671706	0.999799764330071	84.5439142255723	3.38786e-06	0.180147	386	0.00877040553747625	4.64578481716307	0.719530163209259	7.12927909940085	91.6731933249731	0.0188158954408265
SNP.20	2.915e-35	0.237132	756448	3.65385545811007e-06	12.391240231486	0.999837632791476	72.3961270421985	0.000181902	0.237132	386	0.00716049651185608	3.74290916266013	0.758584738829512	4.60302838554394	76.9991554277424	7.97390771381407e-09
SNP.21	8.657e-39	0.176471	744981	4.61819815935183e-06	13.0264247044924	0.999794788868725	80.5807237842207	6e-06	0.176471	386	0.00891313441179297	4.52638932139359	0.71626090236806	6.70759834670242	87.2883221309231	0.000234530607018502
SNP.22	2.019e-40	0.180147	750286	4.51211476352462e-06	13.3102149650257	0.999799501773666	84.305798313277	3.38786e-06	0.180147	386	0.00877040553747625	4.64578481716307	0.719530163209259	7.12927909940085	91.4350774126779	0.0148290204563779
SNP.23	1.256e-34	0.243542	739862	3.66826408559772e-06	12.2735643095726	0.999836992616379	70.9470551534836	0.00011554	0.243542	386	0.00703111192460752	3.85540117276237	0.761908324259586	4.94499795215249	75.8920531056361	2.63549851380512e-09
SNP.24	6.937e-36	0.238889	749736	3.66790001385473e-06	12.505831648888	0.999837008792071	73.8242598940803	0.000306629	0.238889	386	0.00712424011602952	3.60963429039477	0.759513152468183	4.23547807032459	78.0597379644048	2.30290672655507e-08
SNP.25	1.723e-39	0.180147	747148	4.53106551508648e-06	13.149061374345	0.999798659856458	82.1762444658335	2.23378e-05	0.180147	386	0.00877040553747625	4.24014243365861	0.719530163209259	5.83250272932163	88.0087471951552	0.000482032319128292
SNP.26	2.095e-40	0.178309	753251	4.53052459987547e-06	13.3074539392532	0.999798683887454	84.2710227125164	9.99704e-06	0.178309	386	0.00884099011756683	4.41723742589361	0.717909674059359	6.37115794858631	90.6421806611027	0.00671060661086737
SNP.27	2.13e-35	0.245247	754400	3.58063269665699e-06	12.416373411903	0.999840886090303	72.6979542487273	8.0965e-05	0.245247	386	0.00699800338434723	3.94152557530599	0.762763489678741	5.2056544843932	77.9036087331205	1.970018410011e-08
SNP.28	1.42e-35	0.226103	748150	3.81937091185679e-06	12.4487795061675	0.999830278991806	73.1322272864562	0.000114823	0.226103	386	0.00740275219612864	3.85692366648716	0.752439101672821	4.89854009443109	78.0307673808873	2.23714731834334e-08
SNP.29	8.2e-41	0.180812	754443	4.47437870212753e-06	13.3773679735528	0.999801178262294	85.1976460173268	2.5047e-05	0.180812	386	0.00874524272323627	4.2143757442432	0.720109624345064	5.75824153188652	90.9558875492133	0.00918338836077817
SNP.3	1.692e-40	0.178967	753196	4.51781484447225e-06	13.3234096483315	0.999799248538376	84.4820828447915	6.39337e-06	0.178967	386	0.00881554422175421	4.51294468773382	0.718493021889422	6.68285602754119	91.1649388723327	0.0113186019458539
SNP.30	9.78e-36	0.239852	756004	3.62747484634011e-06	12.4785097257423	0.999838804883773	73.4776048712813	0.000212363	0.239852	386	0.00710462563143137	3.70383669104816	0.760016366365114	4.49951435354866	77.97711922483	2.12029107672059e-08
SNP.31	1.05e-35	0.240809	755211	3.62141196434929e-06	12.4728516860568	0.999839074258402	73.4062130532538	0.000248433	0.240809	386	0.00708531127204195	3.66386990805647	0.760512532489812	4.38991123497786	77.7961242882317	1.76925480356786e-08
SNP.32	1.598e-40	0.178309	752730	4.53366039002139e-06	13.3276752767483	0.999798544575132	84.5406009782798	5.25907e-06	0.178309	386	0.00884099011756683	4.55417844799615	0.717909674059359	6.81215365795206	91.3527546362319	0.0136571518029649
SNP.33	1.184e-35	0.230483	755930	3.72933422131355e-06	12.4632792156582	0.999834279280295	73.3011901292738	0.000379115	0.230483	386	0.00730340833657396	3.55421094528666	0.754947210933207	4.06526259021199	77.3664527194858	1.15129439958077e-08
SNP.34	3.057e-40	0.176471	753019	4.56890182445873e-06	13.2791858005337	0.999796978922618	83.8993873440499	6e-06	0.176471	386	0.00891313441179297	4.52638932139359	0.71626090236806	6.70759834670242	90.6069856907524	0.00647853484447531
SNP.35	1.695e-35	0.245387	754787	3.57741858599447e-06	12.4346412779499	0.999841028894231	72.9244677268302	0.000105961	0.245387	386	0.00699530839965547	3.87652023843153	0.762833183336466	5.01220742418449	77.9366751510147	2.03624882885033e-08
SNP.36	6.297e-35	0.236162	748526	3.70298400326366e-06	12.3293275738881	0.999835450014342	71.6375043148419	0.000187582	0.236162	386	0.00718077669437029	3.73517861593575	0.758066415568825	4.57855825490312	76.216062569745	3.64399941007419e-09
SNP.37	1.434e-36	0.236162	751245	3.68958169974766e-06	12.6304804461809	0.999836045476616	75.3934796646059	5.74171e-05	0.236162	386	0.00718077669437029	4.02318196713374	0.758066415568825	5.42548288378893	80.8189625483949	3.63573615906836e-07
SNP.38	1.858e-36	0.242647	750369	3.62595027729972e-06	12.6100818317232	0.999838872620558	75.1276134690538	8.75188e-05	0.242647	386	0.00704870643426713	3.92281927734332	0.761454652847582	5.14222875619982	80.2698422252536	2.09948334239476e-07
SNP.39	3.539e-36	0.232075	746168	3.7599859212609e-06	12.5591983918768	0.999832917435859	74.5050436315984	4.54325e-05	0.232075	386	0.00726834501268239	4.07796041111637	0.755836442718404	5.57973126130879	80.0847748929072	1.74477211618468e-07
SNP.4	2.144e-40	0.178309	752736	4.5336242525677e-06	13.3057261284166	0.999798546180593	84.2483657801675	5.25907e-06	0.178309	386	0.00884099011756683	4.55417844799615	0.717909674059359	6.81215365795206	91.0605194381196	0.010196332817192
SNP.40	1.258e-40	0.184502	748365	4.44050698799194e-06	13.3455139199093	0.99980268307552	84.7684498665333	9.27726e-06	0.184502	386	0.00860911920225024	4.43336733974158	0.723260592938051	6.46541211966199	91.2338619861953	0.0121262275870809
SNP.41	9.471e-36	0.246324	755006	3.5672059781359e-06	12.4810660749909	0.999841482643819	73.5013352702645	9.47176e-05	0.246324	386	0.00697736247857118	3.90373982893744	0.763297598838993	5.09554071748436	78.5968759877488	3.94050994467715e-08
SNP.42	3.969e-40	0.176471	752973	4.5691809440074e-06	13.259620342945	0.999796966522342	83.6398475581056	6e-06	0.176471	386	0.00891313441179297	4.52638932139359	0.71626090236806	6.70759834670242	90.3474459048081	0.00499758399475987
SNP.43	9.218e-41	0.175277	752102	4.59896625602333e-06	13.3686653550227	0.999795643269941	85.094523538655	6.88864e-06	0.175277	386	0.00896085937587477	4.49710059780644	0.715174360979273	6.60387327006168	91.6983968087167	0.0192961481546915
