snp	SNP.PP.H4.abf
rs10745332	0.000564536828192461
rs11102494	0.0116139766185037
rs11102508	0.000158562616338845
rs11102510	0.000720670773400742
rs11102517	0.00033893936400728
rs112363416	0.00417996047753233
rs12048528	0.00281956035971018
rs12118370	0.000629419984782098
rs12119489	0.0118871358802967
rs12125361	0.00204245458391916
rs12126494	0.00311744875089277
rs12136781	0.0107521822304597
rs12137107	0.0154458511241387
rs12138335	0.00588132125029387
rs12143068	0.00323159001465195
rs1238	0.00142675233872592
rs12401734	0.0590627094945682
rs12402469	0.0990769348445818
rs12402929	0.0319385306908115
rs12406906	0.00593105309553957
rs12739994	0.000532273914510275
rs12750023	0.0136170345522906
rs12750621	0.00107989344744059
rs12758377	0.00668101347792921
rs17438324	0.0175220787121123
rs2273369	0.0529921557362669
rs2932529	0.00166179277378564
rs2932534	0.00250386505206762
rs2932535	0.00308637495308159
rs2932538	0.00115844210252677
rs2932539	0.000851134456368044
rs3013433	5.19283961640556e-05
rs3013441	0.0031831759568566
rs34531155	0.000814528463679235
rs35482634	0.0136170345522906
rs36029940	0.00351194119230656
rs3762335	0.0178557342886672
rs3790611	0.00966689587781716
rs3790612	0.29183779925323
rs3795820	0.00156105398062244
rs4240534	0.00782950471910227
rs4838960	0.000686627597741629
rs4838961	0.00281956035971018
rs4839257	0.000463983474421774
rs61818772	0.00664603831944725
rs61818800	0.00449165452808224
rs6537740	0.0421898896741355
rs6537744	0.00631735644857131
rs6537745	0.00012609483844924
rs6537746	0.00726278475597098
rs6537747	0.000479491197670958
rs6658555	0.00423638747188369
rs6659677	0.0098472220287108
rs6661642	0.00172790136794221
rs6663922	0.0002661557137012
rs6671645	9.44049483661077e-05
rs6672761	0.00630470065213615
rs6673930	0.00467217671684236
rs6674053	0.00293193210498082
rs6674068	0.00823398538856018
rs6681371	0.00681436945521258
rs6682678	0.00151272322333086
rs6690169	0.0135354707478869
rs6690292	4.19545007174351e-06
rs6691025	0.00580105645983401
rs6691917	0.000193319877302342
rs6693880	0.0168781941734698
rs6696991	0.00026191346870755
rs6701351	0.000136147312134658
rs7415988	0.00230984249352553
rs7512984	0.000234813621687114
rs7516421	0.000275008227617396
rs7519368	0.00677739511300599
rs7522110	0.0497555992613508
rs7527076	0.00385309158288492
rs7535636	0.0164510330960578
rs7537789	0.00277385317131512
rs7542820	0.000293469565292325
rs7546203	0.00587285313057661
rs7549547	0.00715936003786433
rs7551933	0.00505385435666847
rs7552692	4.45977831604043e-06
rs7552693	6.79214405282387e-06
rs9429694	0.00464857160368794
rs9662162	0.00160262068299785
rs999923	0.015556397197368
