snp	SNP.PP.H4.abf
rs10234636	0.0189539078662054
rs10435164	1.19534074589094e-05
rs10951637	0.0528718225816169
rs11531505	0.029868864140508
rs117198283	0.0223845114004427
rs118103401	0.0200029994907783
rs12234460	0.101133095586212
rs12531683	0.0278935732924246
rs12532479	0.0417501884839561
rs12533531	0.0517304845252988
rs12538229	0.0498075870949661
rs12669577	0.0175812802769378
rs12670267	0.0218430945033718
rs12673516	0.0511994041126925
rs1319467	0.0130116474848837
rs141208879	0.0169543317420704
rs147040642	0.0391013812758468
rs17171694	1.33751135358346e-05
rs17171696	1.03413555072973e-05
rs17171703	0.0169474533168569
rs17171705	0.0375948866371882
rs17171710	0.099308770121097
rs2190261	0.0117208442165886
rs4379368	0.0234013613368993
rs4434532	0.0159753656411757
rs4526265	0.0132145882226776
rs4723954	0.00859468705206494
rs59682057	0.0450505993414739
rs76206723	0.113051067757043
rs77410344	1.87231755183829e-05
rs77423178	0.0162643732618244
rs78017680	0.0227126705219108
rs79841539	9.1608745553236e-06
rs80157425	1.16047884120375e-05
