snp	SNP.PP.H4.abf
rs1004467	1.25028455996877e-20
rs10430665	0.00224561872977109
rs10458729	0.00461711345515392
rs10509759	2.43215252599143e-08
rs1060240	0.0001722802773236
rs10883798	6.02765822575193e-08
rs10883806	3.137963760937e-07
rs10883808	1.18242496558567e-08
rs10883815	4.13663607765842e-08
rs10883832	0.0144290739450797
rs10883835	0.0151844193803339
rs11191416	5.07269523675271e-20
rs11191425	3.45077391826651e-21
rs11191426	7.01214328379543e-20
rs11191447	9.59451779293753e-11
rs11191453	4.89484111894881e-09
rs11191454	3.18455653786507e-07
rs11191472	5.52438278346062e-07
rs11191474	2.4445941680738e-07
rs11191475	2.82392764327681e-07
rs11191479	2.60283025340891e-08
rs11191484	4.95723634416872e-07
rs11191499	1.69517345633885e-07
rs11191502	1.32643126797814e-08
rs11191505	2.79020815756609e-07
rs11191514	6.2882134969666e-08
rs11191515	1.38009887992516e-07
rs11191517	1.66757114761199e-07
rs11191519	1.26764717677093e-06
rs11191521	0.000804847206320879
rs11191522	0.00053288843383338
rs11191531	0.00244916667909793
rs11191534	0.0010765117300928
rs11191543	0.0141028268409411
rs11191548	0.00711429864172132
rs11191551	0.043841597447217
rs11191555	0.0329957640082314
rs11191557	0.019902999367775
rs11191558	0.019902999367775
rs11191559	0.0124133130865423
rs11191560	0.00587387360921801
rs11191564	0.0146470070504784
rs11191568	0.0102172583344802
rs11191574	0.00280171252475676
rs11191575	0.0146470070504784
rs11191580	0.101109018684232
rs11191582	0.0174448139445323
rs11191587	0.0157941034929216
rs11191593	0.0146977680119453
rs11191607	0.137535286283111
rs112314091	1.60459584011078e-07
rs112390216	5.68211345908455e-07
rs112468006	1.28433826503475e-20
rs112699822	1.91272558769152e-07
rs112913898	0.0994557547122174
rs113282265	6.51211522063299e-12
rs113554404	2.39744202956744e-07
rs113970872	7.88076154216002e-08
rs12217501	0.0033552190015574
rs12218148	1.51058667083923e-15
rs12219027	0.00226261080950077
rs12219304	0.0272292964365248
rs12219901	0.000461541557302917
rs12220375	0.0185173378668951
rs12220743	0.0340713621570785
rs12221064	1.6806706789331e-08
rs12221335	6.80269676567047e-08
rs12411886	1.30681946001098e-07
rs12412038	0.0786532801028887
rs12413046	0.0191976392554566
rs12413409	3.85938584996644e-07
rs12414028	0.0135613758598192
rs12416331	0.0140577942836497
rs150786824	2.6817786095112e-21
rs17094683	0.0422901956594649
rs17115213	1.44119320457197e-08
rs17878846	1.40045527155835e-25
rs17879819	4.4154522515889e-08
rs34747231	0.0186881283403593
rs35125602	7.80322519984362e-11
rs3740390	1.34159410106606e-12
rs3781285	0.0254570083381414
rs3824754	3.31799151757471e-19
rs3824755	2.37751794431899e-21
rs4409766	7.53395659327379e-21
rs4568943	5.86266867833858e-08
rs5011520	1.27490304197442e-08
rs7098825	1.27983107996905e-26
rs732998	0.0202602105096623
rs74233296	7.52481610004074e-11
rs74233809	0.000766558709643904
rs74444347	1.10828678053797e-07
rs7475853	6.01923489585136e-08
rs75970938	0.000144942008873428
rs77180047	8.88345386910256e-08
rs77335224	1.72814718029785e-25
rs77420391	0.00136128174732908
rs77602510	1.98043387089602e-07
rs77787671	1.36517886045266e-08
rs77860422	5.37148978966337e-07
rs78260931	2.13205554461046e-07
rs78821730	1.70646534888672e-08
rs79082900	0.0172283735566455
rs7912206	1.25705093182061e-20
rs79237883	0.00355415990160463
rs79668541	0.0019664765107154
rs79680647	0.0121469427767216
rs79993475	0.0146470070504784
rs943037	0.00138365679743707
rs9633712	0.00272059627120199
