snp	SNP.PP.H4.abf
rs1004467	1.91757852699823e-20
rs10430665	0.00194192320836487
rs10458729	0.00399269905231466
rs10509759	1.79716118094144e-08
rs1060240	0.00034398850591724
rs10883798	3.29341123261445e-08
rs10883806	2.31869777823993e-07
rs10883808	8.44086111857189e-09
rs10883815	1.7770206584349e-08
rs10883832	0.0189012465723732
rs10883835	0.0197644839171064
rs11191416	8.76495188937392e-20
rs11191425	4.24735527675309e-21
rs11191426	2.81641313164685e-20
rs11191447	5.7647855707148e-11
rs11191453	2.2497880411475e-09
rs11191454	1.13354433204859e-07
rs11191472	1.96640653660894e-07
rs11191474	1.12359494233645e-07
rs11191475	2.08665085106689e-07
rs11191479	1.19632409611568e-08
rs11191484	3.75701889992397e-07
rs11191499	2.38482932693059e-07
rs11191502	8.42521356397852e-09
rs11191505	1.79849192122102e-07
rs11191514	3.9941414928036e-08
rs11191515	6.92531564484748e-08
rs11191517	9.61426571832344e-08
rs11191519	8.05182933025182e-07
rs11191521	0.00115353343219695
rs11191522	0.000767130310554717
rs11191531	0.00417496437766067
rs11191534	0.00100581279980881
rs11191543	0.0121955728204877
rs11191548	0.0101964463135467
rs11191551	0.0379124979881242
rs11191555	0.043222529300024
rs11191557	0.0260717700950161
rs11191558	0.0260717700950161
rs11191559	0.00889712754843383
rs11191560	0.00769443235549046
rs11191564	0.0181064548704639
rs11191568	0.0132990819715041
rs11191574	0.00364679088142342
rs11191575	0.0190649723266903
rs11191580	0.0425203454259315
rs11191582	0.0239753566012582
rs11191587	0.0150178559272361
rs11191593	0.019131044277247
rs11191607	0.13609664821108
rs112314091	7.08619481888172e-08
rs112390216	2.61163755840905e-07
rs112468006	3.70653814947755e-20
rs112699822	5.24637604061216e-08
rs112913898	0.0984154337947401
rs113282265	1.21583327194081e-11
rs113554404	1.46887873385244e-07
rs113970872	3.5669133038369e-08
rs12217501	0.00294030586937205
rs12218148	9.22939896787313e-16
rs12219027	0.00195661729402954
rs12219304	0.0280369496562919
rs12219901	0.000399123079028985
rs12220375	0.0187628022875726
rs12220743	0.0294635808101671
rs12221064	7.72477124933314e-09
rs12221335	7.29028466600086e-08
rs12411886	3.93690324321854e-08
rs12412038	0.055465246708999
rs12413046	0.0251477894254323
rs12413409	1.47011426304918e-07
rs12414028	0.0528609197928688
rs12416331	0.0143531863310895
rs150786824	4.683026560733e-21
rs17094683	0.0365709064271019
rs17115213	1.39916152686087e-08
rs17878846	1.41793323683272e-26
rs17879819	2.39096228171059e-08
rs34747231	0.0211702141912201
rs35125602	4.63533605325921e-11
rs3740390	5.43208687465607e-13
rs3781285	0.00732961310558391
rs3824754	1.24985209270216e-19
rs3824755	2.2672273859802e-21
rs4409766	7.77458413536036e-21
rs4568943	2.69462512903151e-08
rs5011520	4.92609686755418e-09
rs7098825	4.76481677910901e-27
rs732998	0.0263712819532654
rs74233296	4.52122266193807e-11
rs74233809	0.000587958765664716
rs74444347	7.03960547492194e-08
rs7475853	2.9564522580508e-08
rs75970938	0.000335721312373611
rs77180047	4.08305148075664e-08
rs77335224	2.26979316630904e-26
rs77420391	0.00140165897811077
rs77602510	1.0005758184163e-07
rs77787671	8.67133015484078e-09
rs77860422	4.70356104896667e-07
rs78260931	9.9253979360446e-08
rs78821730	7.22506232402722e-09
rs79082900	0.0225681660427108
rs7912206	1.64248838626462e-20
rs79237883	0.00465574249002851
rs79668541	0.00245617118442896
rs79680647	0.00930191802471853
rs79993475	0.0190649723266903
rs943037	0.00167153582359461
rs9633712	0.00354120759577764
