snp	SNP.PP.H4.abf
rs1004467	6.27461775195954e-21
rs10430665	0.00320684303361361
rs10458729	0.00851741134086658
rs10509759	5.96039555486705e-08
rs1060240	0.000136732162955182
rs10883798	7.83073995842675e-08
rs10883806	7.69010374643282e-07
rs10883808	1.81863885216641e-08
rs10883815	7.77997562313016e-08
rs10883832	0.00544790504104939
rs10883835	0.01509198375338
rs11191416	3.09151962546836e-21
rs11191425	9.15338256089155e-23
rs11191426	5.41731833175872e-22
rs11191447	1.49848159291107e-10
rs11191453	9.04604341788622e-09
rs11191454	3.24717320291359e-08
rs11191472	5.63300651874015e-08
rs11191474	4.51779831992914e-07
rs11191475	6.92050584508123e-07
rs11191479	4.81023079392233e-08
rs11191484	4.47262038633663e-07
rs11191499	2.91144098157697e-07
rs11191502	2.44693158062767e-08
rs11191505	1.94754670149135e-07
rs11191514	1.16001699921554e-07
rs11191515	1.41208640157213e-08
rs11191517	3.07624873036584e-07
rs11191519	2.33848973921007e-06
rs11191521	0.00197351920513326
rs11191522	0.000763121289899003
rs11191531	0.00600545971932615
rs11191534	0.00407646158739571
rs11191543	0.0260161632240646
rs11191548	0.0130542443234714
rs11191551	0.0626077434660654
rs11191555	0.012458026742251
rs11191557	0.00751466455854425
rs11191558	0.00751466455854425
rs11191559	0.0108248822161607
rs11191560	0.00221776572550298
rs11191564	0.0173294734712761
rs11191568	0.0101550604554411
rs11191574	0.00278465701230788
rs11191575	0.0145578429378577
rs11191580	0.00512068728377324
rs11191582	0.00248021856196132
rs11191587	0.025866756482572
rs11191593	0.0146082948903872
rs11191607	0.235371717412781
rs112314091	2.96541670813596e-07
rs112390216	1.05009833429023e-06
rs112468006	1.31232808771149e-21
rs112699822	4.78049383644248e-07
rs112913898	0.170204115800597
rs113282265	6.21990295696399e-13
rs113554404	4.30575097580324e-07
rs113970872	1.15208206555877e-09
rs12217501	0.00177275034667515
rs12218148	9.23679852125883e-16
rs12219027	0.00417394702469289
rs12219304	0.0720736770446992
rs12219901	0.000851427917601829
rs12220375	0.00733429957316164
rs12220743	0.0486554146216493
rs12221064	3.10600887002072e-08
rs12221335	9.26402148470273e-08
rs12411886	9.25117575858042e-09
rs12412038	0.0270309275691621
rs12413046	0.00724834567167174
rs12413409	5.60919016025383e-07
rs12414028	0.00098953553995535
rs12416331	0.00323487086369385
rs150786824	1.65806125373756e-22
rs17094683	0.060392272981503
rs17115213	3.531884402165e-08
rs17878846	2.07758066384924e-28
rs17879819	1.22851038571822e-07
rs34747231	0.00123984711979742
rs35125602	6.39742177392389e-11
rs3740390	2.02376506200551e-12
rs3781285	0.00111428871811685
rs3824754	2.64597403684037e-21
rs3824755	4.96843456615293e-22
rs4409766	2.34805519044544e-21
rs4568943	1.08346632955314e-07
rs5011520	2.24499237409343e-08
rs7098825	8.05225917682892e-29
rs732998	0.0201368758457697
rs74233296	1.17523346762168e-10
rs74233809	0.000593377289099183
rs74444347	2.044509948732e-07
rs7475853	1.11240097251656e-07
rs75970938	9.45655021391205e-06
rs77180047	1.6417307007086e-07
rs77335224	6.409008884788e-27
rs77420391	0.00360319926930736
rs77602510	2.41715034188619e-07
rs77787671	2.51841112878679e-08
rs77860422	9.32359533865631e-07
rs78260931	1.49027022424718e-07
rs78821730	3.52992298289809e-08
rs79082900	0.00650482099582952
rs7912206	4.74586457990792e-21
rs79237883	0.00134192434790662
rs79668541	1.44510969958787e-05
rs79680647	0.0276007344536206
rs79993475	0.0145578429378577
rs943037	0.000904131815037459
rs9633712	0.00270403455647864
