snp	SNP.PP.H4.abf
rs1004467	1.32236438716302e-21
rs10430665	0.000684772218217992
rs10458729	0.000561811221554385
rs10509759	1.33372287927571e-09
rs1060240	0.00061413235078807
rs10883798	5.50827187740522e-09
rs10883806	1.72076957245669e-08
rs10883808	9.62000917213713e-10
rs10883815	1.46238216437377e-09
rs10883832	0.0304681397869976
rs10883835	0.0200266325536428
rs11191416	7.04823974210656e-21
rs11191425	3.23466580175252e-22
rs11191426	5.4616572325279e-22
rs11191447	1.67231382793245e-12
rs11191453	1.73031342838794e-10
rs11191454	3.70198233000781e-09
rs11191472	6.42198284294901e-09
rs11191474	8.64157592286742e-09
rs11191475	1.5485611477932e-08
rs11191479	9.20093631201461e-10
rs11191484	1.98558051209543e-08
rs11191499	5.41479562917432e-09
rs11191502	7.7782649213987e-10
rs11191505	2.4849839751419e-08
rs11191514	3.68744251153519e-09
rs11191515	2.58906086987395e-09
rs11191517	8.41479166323688e-09
rs11191519	7.43355182120895e-08
rs11191521	0.000152673845157608
rs11191522	0.000161238039055332
rs11191531	0.000257810049435974
rs11191534	0.000102520421419627
rs11191543	0.00171603458564242
rs11191548	0.00342181106034368
rs11191551	0.0133689248028365
rs11191555	0.0696731858196897
rs11191557	0.0420267696475892
rs11191558	0.0420267696475892
rs11191559	0.0339651526916116
rs11191560	0.0124031523365946
rs11191564	0.023010099386865
rs11191568	0.0134754759628998
rs11191574	0.0036951605358656
rs11191575	0.0193178429061604
rs11191580	0.0346585076874652
rs11191582	0.0344139695547595
rs11191587	0.0371041948466867
rs11191593	0.0193847912100701
rs11191607	0.104655272842948
rs112314091	5.97998927864496e-09
rs112390216	2.00861212467491e-08
rs112468006	5.41544783394672e-21
rs112699822	5.60308538051344e-09
rs112913898	0.0756792633112555
rs113282265	1.45904070010774e-14
rs113554404	1.46358079193938e-08
rs113970872	2.34417556007151e-10
rs12217501	0.00161378177492793
rs12218148	3.800241372286e-17
rs12219027	0.00027531490294414
rs12219304	0.046799161773991
rs12219901	5.61604622942541e-05
rs12220375	0.0249283787414022
rs12220743	0.0103896186528465
rs12221064	5.94112653258162e-10
rs12221335	4.61842604893901e-10
rs12411886	5.16764688659377e-10
rs12412038	0.0455195507401826
rs12413046	0.0405373455456621
rs12413409	8.33502508249147e-09
rs12414028	0.0191053949732849
rs12416331	0.00317485507474127
rs150786824	6.8421489330175e-22
rs17094683	0.012895845009966
rs17115213	1.48854591064073e-09
rs17878846	1.5557267160109e-28
rs17879819	1.33735549671144e-09
rs34747231	0.00899608319820358
rs35125602	1.34260984691732e-12
rs3740390	2.33838366357178e-14
rs3781285	0.000556547062499844
rs3824754	4.50980599569974e-21
rs3824755	8.97132410794799e-23
rs4409766	2.23420039637244e-22
rs4568943	2.07243791857685e-09
rs5011520	7.2256536888057e-10
rs7098825	1.57298522275318e-28
rs732998	0.0267210606591885
rs74233296	1.31156711450468e-12
rs74233809	0.00929462069736616
rs74444347	6.49905381154693e-09
rs7475853	2.00957240315048e-09
rs75970938	4.40105544341891e-06
rs77180047	3.14027751803189e-09
rs77335224	9.75447630572003e-28
rs77420391	0.00233964343741837
rs77602510	4.75325288258558e-09
rs77787671	8.00548290593298e-10
rs77860422	1.48236167147427e-08
rs78260931	1.16915827825167e-08
rs78821730	5.88476392185411e-10
rs79082900	0.0363790840510235
rs7912206	4.57378776461217e-22
rs79237883	0.00750489193690479
rs79668541	8.30109931107238e-05
rs79680647	0.0427803024554866
rs79993475	0.0193178429061604
rs943037	0.000112509616103169
rs9633712	0.00358817683346777
