snp	SNP.PP.H4.abf
rs1004467	2.9804237122949e-27
rs10430665	3.3670809276473e-05
rs10458729	2.57881395367855e-05
rs10509759	1.09749750952862e-09
rs1060240	6.62517948906987e-08
rs10883798	3.57255739725482e-13
rs10883806	1.41599154486233e-08
rs10883808	4.59426054409813e-13
rs10883815	2.96597420846388e-10
rs10883832	0.0612440860755011
rs10883835	0.00113502990829728
rs11191416	7.53604112368714e-26
rs11191425	4.03988682957268e-26
rs11191426	4.35175048639299e-21
rs11191447	4.3363339291719e-13
rs11191453	3.44863952868019e-11
rs11191454	1.05615862785078e-07
rs11191472	1.8321623343556e-07
rs11191474	1.7223284422786e-09
rs11191475	1.2742842081098e-08
rs11191479	1.83381300438988e-10
rs11191484	2.2369298322078e-08
rs11191499	1.05655580095909e-09
rs11191502	7.40856705316444e-11
rs11191505	8.51763233024032e-08
rs11191514	3.51217982126598e-10
rs11191515	3.27326124930492e-08
rs11191517	8.07338504596738e-10
rs11191519	7.08023803086101e-09
rs11191521	2.84217099768085e-05
rs11191522	1.38837361983591e-08
rs11191531	2.71619237425801e-05
rs11191534	1.0814045031958e-06
rs11191543	4.21971622188359e-05
rs11191548	0.000685949111901853
rs11191551	0.000657360951995454
rs11191555	0.140050249845462
rs11191557	0.084478117658848
rs11191558	0.084478117658848
rs11191559	0.0343699864983558
rs11191560	0.02493160838241
rs11191564	0.000905117343429083
rs11191568	0.000763736399789801
rs11191574	0.000209427007407911
rs11191575	0.00109485852918853
rs11191580	0.229167184229722
rs11191582	3.44412421724655e-05
rs11191587	0.000975492843204285
rs11191593	0.00109865289287118
rs11191607	0.000272374749645491
rs112314091	1.1305111866328e-09
rs112390216	4.00330891345723e-09
rs112468006	3.64779312751513e-25
rs112699822	9.4796011538181e-10
rs112913898	0.000196962081678308
rs113282265	1.10020744437495e-14
rs113554404	9.48282166589119e-10
rs113970872	8.34859753652754e-11
rs12217501	0.00298055633788476
rs12218148	2.75797867038253e-16
rs12219027	1.26374462831778e-05
rs12219304	0.0002955426497566
rs12219901	1.3809815708512e-06
rs12220375	0.0180468700631868
rs12220743	0.000510866035169546
rs12221064	1.18410939133959e-10
rs12221335	2.82803171112755e-12
rs12411886	3.37400738174154e-08
rs12412038	0.00119928508534395
rs12413046	0.0814842224444024
rs12413409	5.63763031910569e-10
rs12414028	1.18190401203262e-05
rs12416331	0.0776851299023499
rs150786824	3.26316433326079e-26
rs17094683	0.000634099232178973
rs17115213	6.5033172708712e-10
rs17878846	8.90434366520142e-31
rs17879819	6.03332501607378e-10
rs34747231	0.0522717138088986
rs35125602	3.18608015090264e-13
rs3740390	6.06346264104272e-15
rs3781285	0.000252000364986226
rs3824754	2.17179881120345e-20
rs3824755	1.85568594932718e-27
rs4409766	4.78574758405894e-27
rs4568943	4.13051832661233e-10
rs5011520	2.67367049913905e-11
rs7098825	7.10917688076436e-34
rs732998	0.00151444347662373
rs74233296	3.40091248664987e-13
rs74233809	1.70187325039757e-09
rs74444347	6.19015634354496e-10
rs7475853	2.78291440297279e-10
rs75970938	9.58131261362764e-05
rs77180047	6.25879970763449e-10
rs77335224	2.26578265997205e-31
rs77420391	1.47751454250309e-05
rs77602510	1.10408517356637e-09
rs77787671	7.62498545638391e-11
rs77860422	1.48826730986423e-09
rs78260931	8.96747911581279e-08
rs78821730	1.20675131565117e-10
rs79082900	0.0731256903291347
rs7912206	1.03074853450622e-27
rs79237883	0.0150856025666287
rs79668541	0.00558210896665759
rs79680647	0.0007973074515102
rs79993475	0.00109485852918853
rs943037	0.000192151084581452
rs9633712	0.000203363596517605
