snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.247e-13	0.179283	703952	4.82719026619729e-06	7.4116899764497	0.999785504228698	23.2370724224946	0.00254387	0.179283	396	0.00858108647037908	3.01807373591436	0.723912917955521	2.65345832599605	25.8905307484907	0.000316823379947301
SNP.10	1.419e-13	0.209163	708453	4.26665098226978e-06	7.39453872298914	0.999810407019769	23.0491025699096	0.000247044	0.209163	396	0.00763313557662114	3.66530498669865	0.746686316224478	4.32910061422121	27.3782031841308	0.00140250737127768
SNP.11	2.721e-13	0.201195	708200	4.3929486188135e-06	7.30752880915818	0.999804795951224	22.4240441311917	0.00171599	0.201195	396	0.00785627831273667	3.13543577131862	0.741197579235515	2.96749576011556	25.3915398913073	0.000192357111536818
SNP.12	1.426e-15	0.209163	728130	4.15134891893202e-06	7.9831892634025	0.999815529639196	27.5607662619848	0.000144835	0.209163	396	0.00763313557662114	3.7997622009598	0.746686316224478	4.70383714064217	32.2646034026269	0.185798328983678
SNP.13	1.178e-15	0.209163	728076	4.15165681651637e-06	8.00672867134885	0.999815515959907	27.7489647832876	0.000144835	0.209163	396	0.00763313557662114	3.7997622009598	0.746686316224478	4.70383714064217	32.4528019239297	0.224272168897536
SNP.14	1.903e-15	0.209163	722903	4.1813655336082e-06	7.94750846995042	0.999814196061359	27.2801682162533	0.000144835	0.209163	396	0.00763313557662114	3.7997622009598	0.746686316224478	4.70383714064217	31.9840053568955	0.140339401753522
SNP.2	8.351e-14	0.207171	712690	4.2713076106639e-06	7.46466784767459	0.999810200137019	23.5705748968686	0.000416082	0.207171	396	0.00768716722485873	3.5296676446203	0.745349831350573	3.95905816099516	27.5296330578638	0.00163181270840062
SNP.3	1.382e-15	0.207171	722906	4.21094612721994e-06	7.98705539653342	0.999812881858542	27.5986733507586	8.88409e-05	0.207171	396	0.00768716722485873	3.9192067014195	0.745349831350573	5.04042194002358	32.6390952907822	0.270197648010882
SNP.4	3.011e-15	0.207171	721264	4.2205325942291e-06	7.89044951673926	0.999812455952957	26.8330102062508	8.88409e-05	0.207171	396	0.00768716722485873	3.9192067014195	0.745349831350573	5.04042194002358	31.8734321462743	0.12564878275491
SNP.5	1.789e-15	0.187251	725966	4.5255684020897e-06	7.95516011080878	0.999798904074279	27.3800587987894	0.000738969	0.187251	396	0.0082964868449279	3.37469738818521	0.730602815616473	3.504480972997	30.8845397717864	0.0467399005728508
SNP.6	1.386e-13	0.243028	712350	3.81540326797386e-06	7.39766496636646	0.999830455271713	23.0168873806587	0.00166374	0.243028	396	0.00686339019682115	3.14449456810278	0.766260293827918	3.06155834990049	26.0784457305592	0.000382320567881158
SNP.7	3.308e-14	0.197211	706459	4.47044229952199e-06	7.58565954070753	0.99980135314399	24.5034090908527	0.00122847	0.197211	396	0.00797521261736869	3.23218615163808	0.73830493924681	3.18625826331216	27.6896673541649	0.00191501562955719
SNP.8	4.894e-13	0.196	709317	4.47319175407744e-06	7.22821043244091	0.999801230994569	21.8566368910255	0.0169595	0.196	396	0.0080124014025933	2.38758457626717	0.737405086644137	1.43323966667862	23.2898765577041	2.35162169650084e-05
SNP.9	1.755e-13	0.209163	706984	4.27551640255221e-06	7.36624588055106	0.999810013150637	22.8413568421696	0.000247044	0.209163	396	0.00763313557662114	3.66530498669865	0.746686316224478	4.32910061422121	27.1704574563908	0.0011394160410529
