snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.247e-13	0.176136	703952	4.8946687016246e-06	7.4116899764497	0.999782506482537	23.2439295953527	8.33136e-06	0.176136	372	0.00926239737055388	4.45648713059083	0.708384815462928	6.41819941840629	29.662129013759	5.49848132349703e-05
SNP.10	1.419e-13	0.219697	708453	4.11691174851008e-06	7.39453872298914	0.999817059617818	23.0314248264398	8.83229e-06	0.219697	372	0.00784042601872906	4.4439481467839	0.741584840836144	6.64606513033659	29.6774899567764	5.58359522306362e-05
SNP.11	2.721e-13	0.206439	708200	4.30965017894829e-06	7.30752880915818	0.999808496672596	22.4145728246634	5.39246e-06	0.206439	372	0.00820455445357844	4.54890960043752	0.732790310766999	6.92179974625558	29.336372570919	3.96979909755576e-05
SNP.12	1.426e-15	0.219697	728130	4.0056562412855e-06	7.9831892634025	0.999822002522463	27.5431128119127	4.68016e-08	0.219697	372	0.00784042601872906	5.46305254227783	0.741584840836144	10.3896847601074	37.9327975720201	0.214856487098551
SNP.13	1.178e-15	0.219697	728076	4.00595333312348e-06	8.00672867134885	0.999821989323082	27.7313125670136	4.68016e-08	0.219697	372	0.00784042601872906	5.46305254227783	0.741584840836144	10.3896847601074	38.1209973271209	0.25934781049494
SNP.14	1.903e-15	0.219697	722903	4.03461941500756e-06	7.94750846995042	0.999820715730168	27.26251442748	4.68016e-08	0.219697	372	0.00784042601872906	5.46305254227783	0.741584840836144	10.3896847601074	37.6521991875874	0.162287900081842
SNP.2	8.351e-14	0.214015	712690	4.17071839864551e-06	7.46466784767459	0.99981466909175	23.5587857829022	1.66636e-06	0.214015	372	0.0079904013320717	4.79017490204263	0.73793715454749	7.79668470675885	31.355470489661	0.000298986523361397
SNP.3	1.382e-15	0.219697	722906	4.0346026716713e-06	7.98705539653342	0.99982071647405	27.5775374011372	4.68016e-08	0.219697	372	0.00784042601872906	5.46305254227783	0.741584840836144	10.3896847601074	37.9672221612445	0.222381615003088
SNP.4	3.011e-15	0.219697	721264	4.043787682412e-06	7.89044951673926	0.999820308397879	26.8118688119663	4.68016e-08	0.219697	372	0.00784042601872906	5.46305254227783	0.741584840836144	10.3896847601074	37.2015535720737	0.103412547457995
SNP.5	1.789e-15	0.19697	725966	4.3543352960541e-06	7.95516011080878	0.999806511431913	27.3610177102075	3.30226e-07	0.19697	372	0.00849757897186885	5.10532526870432	0.72586313984132	8.81251014493016	36.1735278551376	0.0369919598063476
SNP.6	1.386e-13	0.232955	712350	3.92811049845458e-06	7.39766496636646	0.999825447784975	23.0313039360228	3.89516e-05	0.232955	372	0.00752201482143581	4.11361195384461	0.749450033044915	5.64897456900241	28.6802785050252	2.05982581288639e-05
SNP.7	3.308e-14	0.208333	706459	4.29123632291003e-06	7.58565954070753	0.999809314753447	24.4831859000217	1.22844e-05	0.208333	372	0.00814941538023306	4.37247835424344	0.734108619067203	6.35521869618439	30.8384045962061	0.000178275945686433
SNP.8	4.894e-13	0.183712	709317	4.70055023583162e-06	7.22821043244091	0.999791130291854	21.8811566640821	3.31766e-06	0.183712	372	0.00896284997749833	4.6501050492905	0.715129113099786	7.10392933875246	28.9850860028345	2.79387332109486e-05
SNP.9	1.755e-13	0.219697	706984	4.12546603454563e-06	7.36624588055106	0.999816679566563	22.8236780913574	8.83229e-06	0.219697	372	0.00784042601872906	4.4439481467839	0.741584840836144	6.64606513033659	29.469743221694	4.53618404113065e-05
