snp	SNP.PP.H4.abf
rs10493256	1.49098844246001e-12
rs12402265	3.91124809428336e-13
rs12403335	0.0406005557793673
rs12561822	0.0885851563954475
rs12569192	0.095906001598303
rs12739770	0.0149234074526885
rs12739904	0.0297213626646056
rs12752853	0.013628169515089
rs12753566	0.0562886625473821
rs12755444	0.112769980327659
rs12758643	0.124745754524681
rs2026954	2.36970720067175e-12
rs34370185	0.011512330725187
rs35844581	0.0827282087225594
rs60199046	0.0533463903451108
rs6668886	0.0209496981998355
rs7517356	0.10877628410158
rs7522429	0.0921852014270218
rs7526027	4.38578426628553e-08
rs7543389	0.0533327918092659
rs7551554	2.10742841251712e-12
