snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1e-44	0.268041	722828	3.52571377395164e-06	14.0315096147435	0.999843326160585	94.0455356212893	7.83544e-36	0.268041	584	0.00436384355444848	12.4961505914578	0.837556991961939	64.4851309352234	158.530666556513	5.39017450192828e-21
SNP.10	3.223e-54	0.264175	732447	3.51178196861803e-06	15.50472372759	0.999843945158309	115.79681988726	5.20422e-48	0.264175	584	0.00440444206775406	14.5578862703987	0.836293127481988	87.7138206605874	203.510640547848	0.184568390860368
SNP.11	5.629e-54	0.262887	736913	3.50147157636315e-06	15.468865905113	0.999844403255165	115.240168715176	2.3899e-48	0.262887	584	0.00441828754067209	14.6109983510478	0.835862978504993	88.317019423273	203.557188138449	0.193362693750051
SNP.12	5.223e-45	0.264175	723731	3.55407488081673e-06	14.0774930085254	0.999842066063476	94.6955884918668	1.91782e-35	0.264175	584	0.00440444206775406	12.4247679927683	0.836293127481988	63.646478194185	158.342066686052	4.46369942213918e-21
SNP.13	1.577e-53	0.253866	731017	3.6109473567146e-06	15.4024023483736	0.999839539202612	114.229235223209	5.56446e-46	0.253866	584	0.00451997243812232	14.2348973216953	0.832717355708879	83.4736820428599	197.702917266069	0.00055449183082097
SNP.14	7.199e-54	0.262887	736062	3.50551981185348e-06	15.4530199234397	0.999844223389606	114.995769194215	2.3899e-48	0.262887	584	0.00441828754067209	14.6109983510478	0.835862978504993	88.317019423273	203.312788617488	0.151436765231275
SNP.15	1.179e-53	0.261598	735074	3.52136999118432e-06	15.4211962794356	0.999843519157145	114.506752249368	2.28466e-47	0.261598	584	0.00443230740565038	14.4563913291209	0.835427862199416	86.3946827174884	200.901434966856	0.0135829386747026
SNP.16	1.575e-53	0.257732	731097	3.57491665009431e-06	15.4024843972189	0.999841140056043	114.225675312934	2.672e-46	0.257732	584	0.00447536102420206	14.286088917697	0.834094490146515	84.2179782695038	198.443653582437	0.00116303516734658
SNP.17	8.715e-54	0.262887	733828	3.51619170126037e-06	15.4406994582032	0.999843749231395	114.806949425029	2.3899e-48	0.262887	584	0.00441828754067209	14.6109983510478	0.835862978504993	88.317019423273	203.123968848302	0.125379906162306
SNP.18	6.69e-54	0.261598	734958	3.52192577657475e-06	15.457744817808	0.999843494463303	115.071029977877	2.28466e-47	0.261598	584	0.00443230740565038	14.4563913291209	0.835427862199416	86.3946827174884	201.465712695366	0.0238812163816675
SNP.19	1.341e-48	0.260309	724876	3.58233969246087e-06	14.6503112486889	0.999840810247969	102.926019435427	1.44056e-39	0.260309	584	0.00444649326526073	13.1625928710506	0.834988054976596	71.4315793622076	174.357598797634	4.0285815837956e-14
SNP.2	1.869e-44	0.262887	720837	3.57956087680363e-06	13.987091663117	0.999840933711585	93.4307120654615	1.64452e-35	0.262887	584	0.00441828754067209	12.4370570653108	0.835862978504993	63.7422782497716	157.172990315233	1.38666490925918e-21
SNP.20	7e-54	0.264175	732011	3.51387365431445e-06	15.4548263286773	0.999843852223522	115.024826490231	5.20422e-48	0.264175	584	0.00440444206775406	14.5578862703987	0.836293127481988	87.7138206605874	202.738647150818	0.0852873957611707
SNP.21	7.25e-45	0.26933	723609	3.5112361331301e-06	14.0542952961265	0.999843969410094	94.3634690629869	2.06003e-36	0.26933	584	0.00435061997783928	12.6019442663768	0.83796947774651	65.6285618231831	159.99203088617	2.32415607856518e-20
SNP.3	1.994e-53	0.261598	733905	3.52697900259547e-06	15.3872257644195	0.999843269945823	113.984311316124	2.28466e-47	0.261598	584	0.00443230740565038	14.4563913291209	0.835427862199416	86.3946827174884	200.378994033613	0.00805564882497469
SNP.4	7.148e-54	0.262887	735903	3.5062772182645e-06	15.4534780876127	0.999844189737587	115.002952200172	2.3899e-48	0.262887	584	0.00441828754067209	14.6109983510478	0.835862978504993	88.317019423273	203.319971623445	0.152528452522473
SNP.5	6.84e-54	0.257812	734750	3.55642253463939e-06	15.456316199915	0.999841961756272	115.053640995922	5.15077e-46	0.257812	584	0.00447445455021625	14.2402969776594	0.834122519812717	83.6759559287542	198.729596924676	0.00154801962663672
SNP.6	2.17e-53	0.257732	731219	3.57432019427012e-06	15.3817506679286	0.999841166556769	113.906509731701	2.672e-46	0.257732	584	0.00447536102420206	14.286088917697	0.834094490146515	84.2179782695038	198.124488001205	0.000845241858351449
SNP.7	2.024e-53	0.262887	737443	3.49895507009016e-06	15.3862592968329	0.999844515065098	113.965602201753	2.3899e-48	0.262887	584	0.00441828754067209	14.6109983510478	0.835862978504993	88.317019423273	202.282621625026	0.0540549517504525
SNP.8	1.469e-53	0.256443	735892	3.56328703205915e-06	15.4069884281483	0.999841656764015	114.293480075829	9.08248e-47	0.256443	584	0.00449005893937684	14.3610618636977	0.833640269202002	85.0682239560417	199.361704031871	0.00291270895635099
SNP.9	6.757e-54	0.256443	722880	3.62742698732303e-06	15.4571028003159	0.999838807010155	115.075303103759	1.0461e-45	0.256443	584	0.00449005893937684	14.1906995201589	0.833640269202002	83.0407503901281	198.116053493887	0.000838142640998993
