snp	SNP.PP.H4.abf
rs10804833	0.0111627341354241
rs12496329	0.0833621821945548
rs1273884	0.000409168735854334
rs1273885	0.00105118278949988
rs1290784	0.0358644785974464
rs1290786	6.13681364917851e-05
rs1528293	0.14734586650083
rs1918966	0.00660209926162829
rs1918973	0.0207099552557529
rs1918974	0.000648236732575521
rs2014590	4.40508479012453e-09
rs2115959	6.52748795546276e-05
rs223102	0.103770311227858
rs223103	0.278095114137272
rs2421647	0.00267299016537064
rs2421648	0.019766370003261
rs419076	0.105393295810847
rs4245909	0.0068049679928661
rs448378	0.0728037642862925
rs4955647	0.00932788661438592
rs4955655	0.0132613757512475
rs6779380	0.00700933695223907
rs7626980	0.0654835839038353
rs9290366	0.0036439315866417
rs988397	0.00200295643813364
rs988398	0.00268156350504316
