snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.75e-56	0.498603	749206	2.66951360906597e-06	15.8362311910446	0.999881369025686	120.858487191755	1.0977e-06	0.498603	497	0.0040241762836899	4.87326288160646	0.848282704780377	9.1299337713838	129.988420963139	0.0103945008249289
SNP.10	2.229e-55	0.446176	749981	2.69799888294614e-06	15.675376581135	0.999880103315474	118.329545053391	1.07403e-06	0.446176	497	0.00407132374291918	4.87756584635799	0.84677753422036	9.13476117891266	127.464306232304	0.00083290321556027
SNP.11	6.193e-51	0.494413	747031	2.67759938708711e-06	15.01129151745	0.999881009743162	108.137795473986	1.54675e-05	0.494413	497	0.00402464737974863	4.32192324596953	0.848267638693609	6.97958577950033	115.117381253486	3.61737182793418e-09
SNP.12	2.239e-54	0.448179	751201	2.69131244601664e-06	15.5281046886776	0.999880400419281	116.030917953033	8.82597e-07	0.448179	497	0.00406784024297817	4.91615683346382	0.846888561291568	9.29575996650425	125.326677919538	9.82277866241747e-05
SNP.13	1.7e-57	0.492837	755267	2.64861373899761e-06	15.9822136693585	0.999882297689287	123.176868512169	7.41432e-07	0.492837	497	0.00402497093121028	4.95018439536255	0.84825729152923	9.45020196018057	132.627070472349	0.145463676395357
SNP.14	1.903e-57	0.48736	754225	2.6534243417611e-06	15.9751813930634	0.999882083935093	123.065395051739	2.59377e-07	0.48736	497	0.00402671825787679	5.15080048620008	0.848201416446186	10.3091076467412	133.374502698481	0.307156882448215
SNP.15	3.481e-57	0.456583	755203	2.66841479513006e-06	15.9374820285144	0.999881417850277	122.466654278471	1.79036e-05	0.456583	497	0.00405471802520443	4.28954938590988	0.847307057775726	6.855660894716	129.322315173187	0.00533970874587997
SNP.16	8.102e-56	0.443978	747588	2.70928228093079e-06	15.7395482601464	0.999879601951616	119.339422791707	1.43052e-07	0.443978	497	0.00407530567773941	5.26128512358327	0.846650656547177	10.7806013636008	130.120024155308	0.0118565456622188
SNP.17	2.659e-57	0.487324	756272	2.64625197617707e-06	15.954309078346	0.999882402631826	122.730900516821	5.10128e-07	0.487324	497	0.00402673294673518	5.02246385360769	0.848200946764883	9.75539633015192	132.486296846973	0.126362250158892
SNP.18	4.887e-55	0.48743	742986	2.69354313352175e-06	15.6254188090649	0.999880301301337	117.546977629924	7.73156e-08	0.48743	497	0.00402668981610219	5.37328355434494	0.848202325883197	11.3021201160764	128.849097746001	0.00332660971686085
SNP.19	3.429e-57	0.48736	754227	2.65341730561855e-06	15.9384226995612	0.999882084247737	122.478911733857	5.11829e-07	0.48736	497	0.00402671825787679	5.02182465294891	0.848201416446186	9.75267784649838	132.231589580356	0.0979488610727413
SNP.2	3.443e-56	0.495787	751365	2.6620111464255e-06	15.7936098249355	0.999881702389473	120.18314819208	7.03685e-08	0.495787	497	0.00402443059362978	5.39022761205425	0.848274571647306	11.3802781592485	131.563426351328	0.050213418293125
SNP.20	4.776e-56	0.446779	753451	2.68487197450479e-06	15.7729574686979	0.999880686594076	119.861373459178	7.00612e-07	0.446779	497	0.00407026051119236	4.96119392807317	0.846811418748498	9.48343044195915	129.344803901138	0.00546115244209556
SNP.21	9.075e-56	0.445531	753997	2.68438738236265e-06	15.7323698056383	0.999880708126366	119.221998362253	2.45058e-07	0.445531	497	0.00407247491577323	5.16143956953869	0.846740850120971	10.3409697091275	129.56296807138	0.00679253359164512
SNP.22	7.905e-56	0.460563	750605	2.68119730707069e-06	15.7411058707659	0.999880849873686	119.35888221722	6.29332e-06	0.460563	497	0.00404933622670784	4.51628752903548	0.847478814832503	7.70272453568541	127.061606752905	0.000556806603239091
SNP.23	4.99e-56	0.447592	753108	2.68516185063382e-06	15.7701892984048	0.999880673713767	119.817772639511	8.47984e-07	0.447592	497	0.00406884682295198	4.9239871668288	0.846856476306039	9.3281028341202	129.145875473632	0.00447600724893274
SNP.24	1.983e-57	0.456704	751877	2.68010544766277e-06	15.9726134699895	0.999880898389209	123.029230889974	2.89139e-06	0.456704	497	0.00405454656674516	4.67838802232599	0.847312528701855	8.33301683345319	131.362247723427	0.0410628434280743
SNP.25	9.339e-56	0.448324	753770	2.68197716851201e-06	15.7305542524973	0.999880815221437	119.19300463451	8.63708e-07	0.448324	497	0.00406759342114547	4.92039256568862	0.846896429169681	9.31347231564711	128.506476950157	0.00236158472300301
