snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	8.835e-32	0.128205	724327	6.17612380516819e-06	11.7310555252801	0.999725580935153	64.6895223201972	0.000153562	0.128205	469	0.00953845037830716	3.78523726048133	0.702281156994861	4.42534676530449	69.1148690855017	0.279328288484859
SNP.10	8.271e-31	0.163462	721632	5.06700973896608e-06	11.5402235383122	0.999774850270973	62.3740148441012	4.34604e-05	0.163462	469	0.00779641017473256	4.08826901134654	0.742662245138375	5.52772448797145	67.9017393320726	0.0830346506099117
SNP.11	7.135e-28	0.166129	720670	5.00828736020985e-06	10.9435502751778	0.999777458986184	55.6621208421399	0.00238827	0.166129	469	0.00769578347949346	3.0371494664943	0.745137148545266	2.75316082858687	58.4152816707267	6.30003768761896e-06
SNP.2	1.598e-30	0.13099	718206	6.11586737753803e-06	11.4834366180985	0.999728257536148	61.8114131523169	0.000212663	0.13099	469	0.00936557067324537	3.70347875342216	0.706091230272276	4.23004418420078	66.0414573365177	0.012922577848761
SNP.3	6.083e-32	0.13099	723213	6.07352556681376e-06	11.7626023482657	0.999730138375318	65.0519375187852	9.73664e-05	0.13099	469	0.00936557067324537	3.89706274419625	0.706091230272276	4.74949543348813	69.8014329522734	0.554990844994973
SNP.4	1.681e-31	0.125806	705575	6.44343785624761e-06	11.6764871242252	0.999713706971337	64.0714117870488	0.00173916	0.125806	469	0.00969366453181644	3.13149963879361	0.698895274185505	2.82663629064484	66.8980480776937	0.0304341929225959
SNP.5	4.685e-30	0.132588	715913	6.07267599344911e-06	11.3900910322163	0.999730176113759	60.7407136291354	0.000325672	0.132588	469	0.00926973920788515	3.59397427975218	0.708221111063309	3.95804300834534	64.6987566374807	0.00337459495339441
SNP.6	1.71e-30	0.127796	715897	6.26590963203109e-06	11.4775799224017	0.999721592659698	61.7558698323104	0.000295229	0.127796	469	0.00956449020861867	3.61945074275005	0.701710828820606	3.99150863396454	65.747378466275	0.00963013391857499
SNP.7	1.445e-30	0.132588	721353	6.02687961164386e-06	11.4921326036632	0.999732210414398	61.9042180166432	0.000325672	0.132588	469	0.00926973920788515	3.59397427975218	0.708221111063309	3.95804300834534	65.8622610249885	0.0108025227068471
SNP.8	5.418e-29	0.133013	700447	6.18996296395942e-06	11.1747873234802	0.999724966199337	58.3214550415263	0.000425898	0.133013	469	0.00924465029470465	3.52349321580036	0.708780843106444	3.78291906831757	62.1043741098439	0.000252055185762783
SNP.9	1.024e-30	0.132588	719372	6.04347637730984e-06	11.521840526119	0.99973147317592	62.2473008367787	0.000325672	0.132588	469	0.00926973920788515	3.59397427975218	0.708221111063309	3.95804300834534	66.205343845124	0.015223838336634
