snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	8.835e-32	0.143713	724327	5.60944538584783e-06	11.7310555252801	0.999750753455513	64.6431474985996	0.000470987	0.143713	465	0.00873779085590322	3.49673638818635	0.72028140862426	3.76651434154246	68.409661840142	0.333090603055879
SNP.10	8.271e-31	0.186567	721632	4.56559733135592e-06	11.5402235383122	0.999797125729372	62.323408524495	0.000147196	0.186567	465	0.00708533577079793	3.79575299292416	0.760511902731505	4.76400339777273	67.0874119222677	0.0887802856005477
SNP.11	7.135e-28	0.180303	720670	4.69436941030962e-06	10.9435502751778	0.999791404880544	55.630597795934	7.29148e-05	0.180303	465	0.00727546495253298	3.96656858641709	0.755655706329648	5.2400288753972	60.8706266713312	0.000177174415269773
SNP.2	1.598e-30	0.147761	718206	5.52840370479969e-06	11.4834366180985	0.999754353525692	61.7626530886235	0.00145057	0.147761	465	0.00853878002410616	3.18439485053216	0.724899625002189	3.03006578568822	64.7927188743117	0.00894837157130082
SNP.3	6.083e-32	0.146269	723213	5.53643794486211e-06	11.7626023482657	0.999753996623892	65.0073059849785	0.00120122	0.146269	465	0.00861080407616679	3.23859027372518	0.723221423172302	3.15047327419562	68.1577792591741	0.258923319266075
SNP.4	1.681e-31	0.14006	705575	5.88361907524059e-06	11.6764871242252	0.999738574180209	64.0276743436949	0.000324108	0.14006	465	0.00892760113766211	3.59522767997635	0.715931193775923	3.9976729410064	68.0253472847013	0.226807123203029
SNP.5	4.685e-30	0.149254	715913	5.50026812455158e-06	11.3900910322163	0.999755603383216	60.6928744776628	0.000280056	0.149254	465	0.00846820097602601	3.63308197147517	0.726551730189892	4.14666012762592	64.8395346052887	0.00937725709208743
SNP.6	1.71e-30	0.144776	715897	5.64082996296002e-06	11.4775799224017	0.999749359282609	61.7051663555036	0.000807532	0.144776	465	0.00868441558708213	3.35020010524288	0.721514242816865	3.40988629732587	65.1150526528295	0.0123518437929877
SNP.7	1.445e-30	0.144776	721353	5.5981651812541e-06	11.4921326036632	0.999751254548305	61.8685898612881	0.000556128	0.144776	465	0.00868441558708213	3.45215507702765	0.721514242816865	3.66008360175648	65.5286734630446	0.0186794904973169
SNP.8	5.418e-29	0.14521	700447	5.7509390725414e-06	11.1747873234802	0.999744468021169	58.2858994760079	0.000499265	0.14521	465	0.00866285595816001	3.48115043348122	0.722013413347257	3.73473547718664	62.0206349531945	0.000559555616227354
SNP.9	1.024e-30	0.149254	719372	5.47382085187093e-06	11.521840526119	0.999756778244464	62.1994918907445	0.000280056	0.149254	465	0.00846820097602601	3.63308197147517	0.726551730189892	4.14666012762592	66.3461520183704	0.0423049758892814
