snp	SNP.PP.H4.abf
rs10050933	0.000169840250140319
rs1007401	0.00140421515902154
rs10075404	1.45453292548638e-06
rs10078963	0.0087622686724999
rs1078721	0.0112201625103742
rs11168078	0.00183587519307871
rs12153124	0.0022605200808232
rs1549907	0.00455778089171384
rs17722107	0.0267581522822774
rs17722209	0.0026895877964833
rs17795091	0.0611698625715054
rs17795097	0.0506195850919183
rs6885467	0.00410902480206133
rs75086059	0.0727420954384768
rs75777806	0.00516436174089768
rs76444127	0.0727420954384768
rs77021631	0.0292973420634643
rs7704297	0.00304908064657431
rs77114905	0.00167677731387143
rs78013255	0.0111688588848082
rs79866394	0.00184878460269479
rs919734	0.184368941535655
rs9687065	0.000864297690223467
rs9687471	0.000800210091974516
rs994446	0.440718824718066
