snp	SNP.PP.H4.abf
rs10922500	0.0241891475531083
rs10922501	0.00848731234861719
rs10922502	0.0145157498041331
rs10922503	0.0204367588254852
rs10922504	0.0109865508134341
rs10922528	0.0123919171611849
rs11585503	0.00206090625814952
rs12122700	0.00324568155671622
rs12138645	0.0496059298924162
rs12141262	0.0666973520711626
rs12238994	0.00434607915066907
rs12732490	0.0772279586529057
rs2038905	0.0534882875216134
rs2765524	1.22544636920495e-05
rs305221	1.35270413922448e-06
rs34220649	0.000988376168205386
rs34726720	0.000511982211839154
rs35492837	4.29564627640638e-08
rs35594043	0.0177069370332613
rs4142614	4.30433533029608e-05
rs4142615	1.17618231970266e-05
rs4284240	2.75415247334811e-05
rs4655888	0.0662569972200746
rs4656069	0.222935371704868
rs6658204	1.07092035602936e-06
rs6658267	0.0960932300959585
rs6670565	8.96867580449184e-07
rs6677967	1.46000109664618e-05
rs6679817	0.191754881410565
rs6692335	0.0511582207039242
rs786919	6.16425363590349e-07
rs9787246	0.004801190791921
