snp	SNP.PP.H4.abf
rs10922500	0.00953152287899862
rs10922501	0.00725025935269364
rs10922502	0.00571980476203819
rs10922503	0.0079930388786156
rs10922504	0.00432915464299082
rs10922528	0.00163076920718902
rs11585503	0.000125923685236313
rs12122700	0.00106242218353538
rs12138645	0.00198080014558241
rs12141262	0.0013681876389511
rs12238994	0.00291548778268079
rs12732490	0.0020746426692744
rs2038905	0.00555943857748988
rs2765524	0.000548378282969636
rs305221	0.0248629773171597
rs34220649	0.000136010320348629
rs34726720	0.000211460420521258
rs35492837	0.00309412109906238
rs35594043	0.00074149314183893
rs4142614	0.00259095059442801
rs4142615	0.000896733342815288
rs4284240	0.000472835256819123
rs4655888	0.0343317400411068
rs4656069	0.00145558758173082
rs6658204	0.00806361830693637
rs6658267	0.00277484402230333
rs6670565	0.00499619940719996
rs6677967	0.00915615767154552
rs6679817	0.840287235234413
rs6692335	0.00230066343513388
rs786919	0.0095288574072945
rs9787246	0.00200868471109728
