snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.547e-20	0.407821	734221	2.81981499018529e-06	9.20097996451446	0.99987469059374	37.8313496153313	2.0332e-15	0.407821	497	0.00416572913864956	7.9393033271109	0.843779665015358	25.6645426801713	63.4958922955027	0.00254854489509307
SNP.10	8.685e-19	0.380952	736146	2.88012584888392e-06	8.85085671891087	0.999872010790051	34.6820368440045	3.63199e-18	0.380952	497	0.00426598213913985	8.68976217476001	0.840619256302136	30.8201769628371	65.5022138068417	0.0189507607958949
SNP.11	8.254e-20	0.403631	724831	2.86571944807781e-06	9.10979208285777	0.999872650911053	37.0045823982533	3.28078e-15	0.403631	497	0.00417940099249434	7.87973428484793	0.843347270290284	25.2549436514595	62.2595260497128	0.000740193471586473
SNP.12	7.517e-19	0.381285	736313	2.87850621058359e-06	8.86695985036602	0.999872082755555	34.8243963612631	3.91844e-18	0.381285	497	0.00426455038920208	8.68113346753255	0.840664224610977	30.7587307973487	65.5831271586118	0.0205478729609092
SNP.13	3.516e-19	0.381285	731937	2.89571581083267e-06	8.95121212092988	0.999871318080686	35.5778604789711	3.91844e-18	0.381285	497	0.00426455038920208	8.68113346753255	0.840664224610977	30.7587307973487	66.3365912763198	0.0436507972944223
SNP.14	2.82e-19	0.417367	726024	2.83208210710904e-06	8.97552643037795	0.999874145525471	35.7847757869953	2.16705e-14	0.417367	497	0.00413714201153266	7.64030664699364	0.84468521398649	23.7227973150529	59.5075731020482	4.72266641941316e-05
SNP.15	2.428e-22	0.427171	734204	2.78308519000508e-06	9.72206776394888	0.999876322622874	42.7545388068936	1.5154e-11	0.427171	497	0.00411137279445169	6.74641765982559	0.84550316790463	18.3073886857504	61.061927492644	0.000223478015161508
SNP.16	2.984e-18	0.366947	723615	2.97453463937066e-06	8.7120606287702	0.999867815935409	33.4793262254196	2.94611e-16	0.366947	497	0.00433082069027807	8.1755124549059	0.838587841189393	27.1132908977177	60.5926171231373	0.000139770623241991
SNP.17	6.629e-18	0.370112	724331	2.96098652362437e-06	8.62114138442287	0.999868417915074	32.6892096859227	4.03528e-18	0.370112	497	0.00431536082423212	8.67779148236747	0.839071312427298	30.6793433569071	63.3685530428299	0.00224382795146594
SNP.18	1.32e-21	0.426761	731670	2.79340754660723e-06	9.54817580616907	0.999875863965152	41.0811057475398	4.77044e-11	0.426761	497	0.00411237927490163	6.57792959464343	0.845471190966376	17.357725801489	58.4388315490289	1.62195466694232e-05
SNP.19	1.608e-18	0.378492	726088	2.92736797493448e-06	8.78185521449462	0.999869911681842	34.0818257509518	3.17444e-17	0.378492	497	0.00427671379916343	8.43996083953655	0.840282350133008	29.010716828031	63.0925425789828	0.00170262784784525
SNP.2	3.438e-20	0.403631	727308	2.85595963920332e-06	9.20433291584119	0.999873084570051	37.8685012918088	3.28078e-15	0.403631	497	0.00417940099249434	7.87973428484793	0.843347270290284	25.2549436514595	63.1234449432683	0.00175606448058521
SNP.20	8.092e-20	0.425978	721347	2.83471933992868e-06	9.11194241223551	0.999874028344638	37.0187908896024	4.76553e-14	0.425978	497	0.00411431849436526	7.53818622716233	0.84540958675172	23.0863954519686	60.105186341571	8.58474506904371e-05
SNP.21	2.524e-19	0.424581	729629	2.8049373377994e-06	8.98772527933873	0.999875351657466	35.8895613288594	1.81948e-14	0.424581	497	0.00411783425521376	7.66278203023889	0.845297922598373	23.8840712142864	59.7736325431457	6.16219472462353e-05
SNP.22	1.246e-18	0.374302	726968	2.93675553232305e-06	8.81049000418767	0.999869494565788	34.3352539868308	2.47636e-17	0.374302	497	0.00429562836181453	8.46894008783432	0.839689209604949	29.1971715534257	63.5324255402565	0.00264337315465521
SNP.23	4.528e-20	0.377095	734023	2.89993153710978e-06	9.17470799184944	0.999871130763327	37.6038533982108	5.34399e-16	0.377095	497	0.00428293047618498	8.10340968918101	0.840087309340802	26.6657073548495	64.2695607530603	0.00552449049185037
SNP.24	8.727e-19	0.40056	726122	2.86778844917245e-06	8.85031834765372	0.999872558978876	34.6751478787589	5.97714e-20	0.40056	497	0.00418986777523138	9.1447437492739	0.843016540564519	34.3233857649837	68.9985336437426	0.62525771901297
SNP.25	4.854e-22	0.429775	734604	2.77734168599461e-06	9.65129255724491	0.999876577826647	42.068025894618	7.13346e-11	0.429775	497	0.00410512336398066	6.51782404152489	0.845701773007436	17.0291301407237	59.0971560353417	3.13289185315417e-05
SNP.26	5.287e-19	0.381285	727713	2.9125239530329e-06	8.90607744689238	0.999870571244947	35.1777847249566	3.91844e-18	0.381285	497	0.00426455038920208	8.68113346753255	0.840664224610977	30.7587307973487	65.9365155223053	0.0292577879730424
SNP.27	6.567e-22	0.432961	729538	2.79164620709487e-06	9.62025212414081	0.999875942227481	41.7715031423348	7.78935e-11	0.432961	497	0.00409781084634121	6.50461328155532	0.845934281207775	16.9605491457662	58.732052288101	2.17461740976301e-05
SNP.28	4.651e-22	0.434358	730804	2.7847076932492e-06	9.65567195604641	0.99987625052946	42.1116060385195	1.038e-11	0.434358	497	0.00409471935826416	6.80113235687993	0.846032616358791	18.6312818596572	60.7428878981766	0.000162434273402554
SNP.29	1.237e-20	0.356145	729149	2.99046549405874e-06	9.31348954975552	0.999867108085095	38.901792987076	3.96063e-17	0.356145	497	0.00438731373144353	8.41405851158682	0.836825880961371	28.7156530807937	67.6174460678697	0.157130447992281
SNP.3	6.135e-20	0.407821	724788	2.85651443168048e-06	9.14192567003712	0.999873059918866	37.2962002895127	2.0332e-15	0.407821	497	0.00416572913864956	7.9393033271109	0.843779665015358	25.6645426801713	62.960742969684	0.00149238161186585
SNP.30	5.572e-19	0.379213	728031	2.9173887318183e-06	8.90025206567776	0.999870355088568	35.12675289111	3.94382e-18	0.379213	497	0.00427354011230263	8.68039923412745	0.84038195567799	30.7436232448434	65.8703761359534	0.0273853009392313
SNP.31	3.61e-22	0.431564	736962	2.76565577454161e-06	9.68160598166953	0.999877097072562	42.3589292707186	8.60917e-11	0.431564	497	0.00410097225536768	6.48955250580571	0.845833745624085	16.8759827147788	59.2349119854975	3.59560563499259e-05
SNP.32	1.055e-18	0.384078	729582	2.89701500967394e-06	8.82912263381765	0.999871260353378	34.4928261763718	9.67827e-18	0.384078	497	0.00425273642814473	8.57770747911062	0.841035460444685	30.0209235597011	64.5137497360728	0.00705248479200754
SNP.4	4.22e-20	0.407563	734992	2.81741269957785e-06	9.18229497761151	0.999874797335467	37.6592039166808	2.13143e-15	0.407563	497	0.00416655089514713	7.93344848314944	0.843753663099138	25.624600349444	63.2838042661248	0.00206150136962286
SNP.5	7.112e-20	0.407821	736764	2.81008217272944e-06	9.12593448894458	0.999875123055189	37.142049231392	2.0332e-15	0.407821	497	0.00416572913864956	7.9393033271109	0.843779665015358	25.6645426801713	62.8065919115634	0.00127918375483529
SNP.6	1.228e-18	0.380952	736261	2.87967598874924e-06	8.81212097455621	0.999872030778718	34.3399090168302	3.43212e-18	0.380952	497	0.00426598213913985	8.69619052117785	0.840619256302136	30.8671519970136	65.2070610138439	0.0141072843601056
SNP.7	9.212e-18	0.378492	734633	2.89331783105881e-06	8.58338674112772	0.999871424630149	32.35302996416	1.35086e-18	0.378492	497	0.00427671379916343	8.80142808209332	0.840282350133008	31.6291195296681	63.9821494938281	0.00414449009963109
SNP.8	1.176e-18	0.385154	729293	2.89512416749788e-06	8.81696879424619	0.999871344369179	34.3852829574217	4.59197e-18	0.385154	497	0.00424827724242863	8.66307725023232	0.841175668850556	30.6446791961014	65.0299621535231	0.0118176292990399
SNP.9	8.453e-19	0.380952	735709	2.88183660000422e-06	8.85387771072127	0.999871934776135	34.7090702368913	4.02476e-18	0.380952	497	0.00426598213913985	8.67808844725512	0.840619256302136	30.7349602131735	65.4440304500648	0.0178796057814737
