snp	SNP.PP.H4.abf
rs10922500	0.00128707955189996
rs10922501	0.00521707790659224
rs10922502	0.000772368051101269
rs10922503	0.00144890244312423
rs10922504	0.000584583018762223
rs10922528	0.0212212224811365
rs11585503	0.0108919284710018
rs12122700	0.162203712256624
rs12138645	0.0430739372235256
rs12141262	0.0289551035901082
rs12238994	0.00152797563956744
rs12732490	0.0467035411821927
rs2038905	0.0702135003207017
rs2765524	0.000148851189264621
rs305221	3.41472583569609e-05
rs34220649	0.00134947119011945
rs34726720	0.012986255154799
rs35492837	2.0879212884668e-06
rs35594043	0.105798636424564
rs4142614	0.000135572446644579
rs4142615	5.27356055879261e-05
rs4284240	0.00201082697669184
rs4655888	0.0478148016947608
rs4656069	0.0405459402504745
rs6658204	1.85532658377571e-06
rs6658267	0.0527225980818861
rs6670565	1.35059435804301e-06
rs6677967	2.92775216079402e-06
rs6679817	0.0095748015818107
rs6692335	0.0168446727611116
rs786919	2.03314249199763e-06
rs9787246	0.315869502510713
